"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"VAV2","VAV2",0.715541765931858,1.26306749755651e-41,1.11677055486871e-44,1154.54427969587,14.0236758990446
"SLC12A9","SLC12A9",0.684499584869772,2.27542440904247e-41,2.13380098910823e-44,1783.05940902217,13.9776630967501
"TMPPE","TMPPE",1.0480027122068,1.37572865191552e-40,1.51126315485187e-43,105.384854911265,13.8376208068842
"PPP6R1","PPP6R1",0.579627325471939,1.13826975873088e-39,1.4028992551944e-42,4239.55217077882,13.6764970750485
"ASCC3","ASCC3",0.704765226132399,2.87375167467462e-39,3.69584653924876e-42,1336.85707020469,13.6058620711157
"CLCN7","CLCN7",0.698431289937173,4.52761609096196e-39,6.06545038041149e-42,3318.57914629894,13.5695971181245
"DCAF7","DCAF7",0.521685907444702,9.58319266718759e-39,1.36084776508036e-41,4082.04918333285,13.5102358541773
"SLC36A1","SLC36A1",1.17510417816761,6.25043669989949e-38,9.88065710939822e-41,1323.80334559992,13.3635001399387
"GRN","GRN",1.10983179269664,1.17864535630571e-37,1.89477591239565e-40,32126.8846483695,13.314958547176
"UGGT1","UGGT1",0.790351080044299,1.41704852960611e-37,2.39193144616415e-40,2734.15270655025,13.2975452048364
"EFTUD2","EFTUD2",0.559604118786958,1.63552242069164e-37,2.80452897474118e-40,2899.67271407334,13.2856392917114
"NRP2","NRP2",1.11585272009671,2.07005860869964e-37,3.60511774416516e-40,3243.89808205205,13.2668299150228
"PLXNA1","PLXNA1",1.02070943951947,2.90762884514428e-37,5.14169557054692e-40,2882.00555238764,13.2401923789288
"ADA2","ADA2",1.51769692635736,5.33933899102241e-37,1.00140323492637e-39,6768.42137347464,13.1900338097542
"RAVER1","RAVER1",0.615474252064066,9.03796695572665e-37,1.74351906548862e-39,1612.7976938499,13.1481661283514
"LMAN1","LMAN1",0.662221310811575,1.4083362440843e-36,2.79229649444681e-39,5542.73426812901,13.1125026521379
"WDFY4","WDFY4",1.5200398527684,1.92958181573109e-36,3.98086434132556e-39,1483.05751509521,13.0855844348543
"CAD","CAD",0.639106493897217,2.44588712322951e-36,5.11157183538037e-39,1340.83191212792,13.0665748572973
"TRAF3","TRAF3",0.655108239913531,3.78942263733733e-36,8.22397003521486e-39,1887.88743363862,13.0303406203719
"SEC61A1","SEC61A1",0.598405305479496,5.79482000670649e-36,1.30419548418762e-38,11399.546748824,12.9951103305543
"ATXN2L","ATXN2L",0.626594704869413,9.8333868700515e-36,2.31851149308612e-38,2269.66846478515,12.9510205437811
"RNF213","RNF213",0.985272896203991,9.93673884676167e-36,2.36950340905551e-38,7018.48027041928,12.9493504863882
"NCLN","NCLN",0.554230456796448,2.5759700030641e-35,6.55673848005491e-38,2696.93544364362,12.8709771230607
"WASHC4","WASHC4",0.593812437562022,6.05832048476555e-35,1.63944583490427e-37,2457.50601246841,12.8000031502482
"CBL","CBL",0.829695085523383,7.20622206595037e-35,1.98869563752348e-37,1697.02482187405,12.7849973590441
"GALNT7","GALNT7",0.70496851414173,7.74495284350923e-35,2.15811991459679e-37,778.182345987238,12.7786393472204
"MYO9B","MYO9B",0.834640642934378,7.8793136130152e-35,2.2166704963872e-37,4511.28896815898,12.7765569662264
"TTYH3","TTYH3",1.26179314847702,1.90431761074288e-34,5.56146664445447e-37,9437.94841279015,12.7047954353418
"CALR","CALR",0.737858583324052,2.61012241580739e-34,7.97240188093247e-37,32395.7780429888,12.6765914354575
"COLGALT1","COLGALT1",0.829084021118047,3.23335426213735e-34,9.96264341413593e-37,7081.54397751026,12.6591067721338
"EDEM1","EDEM1",0.795057079390683,4.75873735839527e-34,1.5144266819459e-36,2563.72531957491,12.6261858762165
"HPS5","HPS5",0.735125756872457,6.33788228919947e-34,2.07170280867651e-36,1198.35601928086,12.6014986600048
"TAPBP","TAPBP",0.907449094846638,7.80770970247849e-34,2.61491228681995e-36,8788.02392111692,12.5831209288021
"VARS","VARS",0.535333538291099,1.10800781329868e-33,3.82962269687672e-36,2778.27891998643,12.5529519557977
"CHPF2","CHPF2",0.73226599392738,1.1362073744429e-33,3.9575317814103e-36,3056.68273057867,12.5503507388876
"ENG","ENG",0.973608617410571,1.28101742639106e-33,4.49624314383164e-36,18360.2984804475,12.5402413127833
"TMEM87B","TMEM87B",0.642051929965536,1.35310731440032e-33,4.78552542670318e-36,1491.29292687613,12.5352991013152
"PDIA6","PDIA6",0.687983843940329,2.28829086004505e-33,8.27691413085985e-36,12801.1338718452,12.4917910026381
"CDYL2","CDYL2",0.956645416364706,2.44591378488086e-33,8.97811506386621e-36,605.919348280601,12.4853204331362
"GAA","GAA",0.980255107476947,5.05579856643766e-33,1.95063364029425e-35,8786.48529978259,12.4234111688938
"PNPLA6","PNPLA6",0.773001132679727,5.28553094241636e-33,2.05343082455958e-35,3692.09899759988,12.4193028326935
"NACC1","NACC1",0.629209377811657,6.51070927149635e-33,2.58174576583196e-35,2063.76372840061,12.40097142271
"MAN2B1","MAN2B1",0.922192293618538,7.08824432770659e-33,2.82975217648175e-35,11985.2354191279,12.3936199964923
"AREL1","AREL1",0.555012112911908,7.22795107513836e-33,2.9048915180204e-35,1354.01557317295,12.3915187781978
"ITGA4","ITGA4",1.51390422804933,9.44162870837885e-33,3.9210472089562e-35,1021.66631030441,12.3674432524865
"RTEL1","RTEL1",0.668652538096806,1.0035640308836e-32,4.22151362025361e-35,386.073157604581,12.3615100293031
"DOCK8","DOCK8",1.10978496863063,1.19963401087766e-32,5.11057009697903e-35,2801.56144122642,12.3461391781958
"SOAT1","SOAT1",0.786860661793879,1.46848035496497e-32,6.41326522142621e-35,1955.04230184666,12.3278531847434
"TECPR1","TECPR1",0.643203533974009,2.23040910823487e-32,9.80058124348307e-35,1511.32470067926,12.29362871028
"PTPRJ","PTPRJ",1.17677031623977,2.34867034740011e-32,1.03831580344833e-34,2658.44257338282,12.2889613001687
"ITGAM","ITGAM",1.39468741206392,3.92863544899403e-32,1.76837541309915e-34,6997.13640243667,12.2458395820293
"E2F3","E2F3",0.559968656622415,4.3731058975003e-32,1.99187632981017e-34,689.421528732591,12.2361805003528
"PARP4","PARP4",0.630294029925826,4.6048088586679e-32,2.10975086362889e-34,2788.81476999777,12.231511804362
"ATP6AP1","ATP6AP1",0.65320174744178,5.62757736775209e-32,2.62357919242522e-34,5721.42851440269,12.2137956064307
"GPRIN3","GPRIN3",1.22247132582784,6.65793025424895e-32,3.12176886770508e-34,1080.95484957422,12.1996463341001
"TAP2","TAP2",0.952693919895851,8.00172473178489e-32,3.81616430152375e-34,3124.22188507988,12.1832806926012
"TOR4A","TOR4A",0.949529420917432,8.49438876692586e-32,4.09664276196087e-34,1359.60123325177,12.1774965329575
"TNS3","TNS3",0.914828680032966,8.54316573062927e-32,4.14305655291348e-34,6545.399569064,12.1765774651
"ZFYVE26","ZFYVE26",0.704373607751886,9.99595659698656e-32,4.87437799922716e-34,1252.27682664288,12.1633084928473
"ITGB2","ITGB2",1.48735391266464,1.00761048816066e-31,4.94045814466686e-34,17245.2963983086,12.1622087157184
"ANPEP","ANPEP",1.30235585339014,1.14305518476651e-31,5.63518886469572e-34,8365.52440258045,12.1514575764154
"RIMBP3","RIMBP3",1.24320491662256,1.38546376296495e-31,6.90448945453155e-34,117.769826497589,12.1348399208266
"FAM91A1","FAM91A1",0.568454744753087,2.07162842444499e-31,1.06570387560871e-33,2018.3333251033,12.0992577494701
"SLC38A7","SLC38A7",0.737527131162288,2.36768720179599e-31,1.22434860527456e-33,947.840466957607,12.0878596627266
"PLEKHB2","PLEKHB2",0.816017720916379,3.63788974027573e-31,1.93966202694015e-33,5564.32706449944,12.0499930851815
"SLCO2B1","SLCO2B1",1.32433198216907,3.67317226108686e-31,1.96831565580841e-33,10067.8180673762,12.0487842728045
"CSF1R","CSF1R",1.25979100201546,3.78415624306382e-31,2.05820463880705e-33,12364.5934608338,12.04510248067
"PLOD3","PLOD3",0.731262755237399,4.05643194236459e-31,2.23689268549919e-33,3315.41481887046,12.0382354115798
"ARHGEF18","ARHGEF18",0.542901740622573,5.08785456544015e-31,2.8763425054467e-33,1676.8535686563,12.0174728810146
"INPP5D","INPP5D",0.973467572232461,5.24476243849974e-31,2.97910038571912e-33,2261.76437725745,12.0145714534023
"ZNF217","ZNF217",0.559542845017646,6.57476120651302e-31,3.7697904728821e-33,1896.45454065033,11.9950961705098
"STK11IP","STK11IP",0.582103580359144,6.58723551133619e-31,3.79459216819999e-33,582.126750073665,11.9945531981467
"ATR","ATR",0.610224029021623,6.97090529658594e-31,4.03428326785779e-33,674.14369341781,11.9894802914148
"CEMIP","CEMIP",2.20981361603306,7.15820498196397e-31,4.18103766060645e-33,3998.42331513152,11.9865200651505
"NCSTN","NCSTN",0.640763692834749,8.53007393640411e-31,5.02804240283178e-33,3865.43761316954,11.9712254979641
"PDIA3","PDIA3",0.660517537852994,9.2728636757354e-31,5.49072387626269e-33,19546.4875359507,11.9639201578778
"ARHGAP30","ARHGAP30",1.09209897681086,1.10645922625223e-30,6.61094787273927e-33,4191.02351922636,11.9484976710316
"UBA6","UBA6",0.567321070595618,1.47061631993873e-30,8.98375052771833e-33,1096.34932927644,11.9229792305511
"SLC43A2","SLC43A2",1.17105765695012,1.54924012206134e-30,9.50555925172269e-33,6063.39974011805,11.9182756062898
"DOCK10","DOCK10",1.22996520093256,2.29763658835088e-30,1.44668059443897e-32,1406.32163796189,11.8832294789258
"MCL1","MCL1",0.61480826935552,3.03635251966943e-30,1.93621064673613e-32,15852.8030308196,11.8588478389675
"NFAM1","NFAM1",1.23254330509005,3.58004331697546e-30,2.30209360467838e-32,2323.76485263472,11.8443452078909
"GANAB","GANAB",0.782432234105839,4.09232231370983e-30,2.64247160625906e-32,10334.6263027229,11.8327785865894
"PREX1","PREX1",0.851524850910841,4.13644563343458e-30,2.68204550355322e-32,5096.71487003652,11.8315310474634
"TEP1","TEP1",0.892281865644132,4.17173460979461e-30,2.71610403820725e-32,1202.01900042677,11.8304719250881
"INPP4A","INPP4A",0.5664900795202,4.62765561899386e-30,3.06253767888831e-32,1367.36043304849,11.8203915565351
"GLB1","GLB1",0.780136061126148,4.91690911580185e-30,3.26713678085593e-32,3060.52509459133,11.8149576054755
"ARHGEF11","ARHGEF11",0.61328740020186,5.12345606783826e-30,3.41810830022165e-32,2205.20779487871,11.8111604280259
"SEC16A","SEC16A",0.595771039003091,5.3307361785197e-30,3.58496042871271e-32,3144.67800532209,11.8071529013796
"SETX","SETX",0.525729268775469,5.33842328233444e-30,3.604433371241e-32,3732.02111410658,11.8066973134925
"TBC1D9","TBC1D9",0.708693638046524,6.5784177614482e-30,4.49453829855395e-32,2045.20957207059,11.7881215692197
"TRRAP","TRRAP",0.666107448040964,8.03197492842901e-30,5.61676568421609e-32,1833.26598868731,11.7693317601618
"NPC1","NPC1",1.0127003470455,8.10171452756554e-30,5.68724166391279e-32,1850.8644318238,11.768279723181
"EMILIN2","EMILIN2",1.04446688787597,8.32409183739575e-30,5.86564893828224e-32,5902.60866751926,11.7656733315167
"PFAS","PFAS",0.648354189078952,1.32229171202329e-29,9.63650686360513e-32,599.795353179745,11.7237035441512
"CD4","CD4",1.13732674046504,1.34988698938983e-29,9.87378153158708e-32,10102.3857785205,11.7216433524335
"RUBCN","RUBCN",0.565532094321267,1.65891355508967e-29,1.23119538825882e-31,1163.24681296771,11.7029354022567
"CLSTN3","CLSTN3",1.05558715402213,1.67531536327122e-29,1.24785700771481e-31,1747.98732199529,11.7017949450171
"TFRC","TFRC",1.37194751732833,1.68399252274013e-29,1.25883212454652e-31,3507.67589781086,11.701051948345
"SYNJ1","SYNJ1",0.615916561795269,1.72689569614358e-29,1.29553035640276e-31,681.492255487113,11.6986134294329
"ADAM17","ADAM17",0.645087474768497,1.85161885632242e-29,1.40398182444939e-31,1759.31827130281,11.6917886735726
"NUP188","NUP188",0.523575804562112,2.49968785849784e-29,1.94225940831223e-31,1576.33103822436,11.6641974299353
"NUP210","NUP210",1.78977643635819,3.78977962554669e-29,2.99543174325824e-31,773.703488140406,11.6272645658034
"PIK3CG","PIK3CG",1.06956836364255,4.22909384747978e-29,3.35399560285619e-31,893.007096753712,11.61760696007
"ZBED4","ZBED4",0.586253218104049,4.70669881272226e-29,3.7579943900309e-31,782.66837716705,11.6078842130107
"STK10","STK10",0.828847250867582,5.30849256766869e-29,4.2527108692574e-31,2922.1733619813,11.5973027594394
"SLFN11","SLFN11",0.707039062185017,6.37095978998881e-29,5.2233574357275e-31,2780.07204993567,11.5796916855414
"SLC45A4","SLC45A4",0.73655587387673,6.71044358048399e-29,5.51966931706611e-31,852.362654359123,11.5749604730049
"PI4KA","PI4KA",0.562357347455038,8.01166970552136e-29,6.63292323501889e-31,2850.71650631232,11.5591929471886
"SEL1L","SEL1L",0.866226982835026,9.25406363224551e-29,7.73638979620847e-31,6133.62719444318,11.5459698016627
"CEMIP2","CEMIP2",1.0982409165301,9.33322051035805e-29,7.85207845096168e-31,3271.71588470261,11.5446935988728
"FBXO41","FBXO41",1.21003377205902,9.61101727770165e-29,8.11154098672674e-31,242.196994351571,11.5418979578174
"SLC8B1","SLC8B1",0.620750326241607,1.0325956125456e-28,8.74260411982986e-31,2062.25232710742,11.5354526987333
"DAGLB","DAGLB",0.657234391767935,1.10298551164172e-28,9.39767416076062e-31,930.315293122061,11.5292334368525
"RNF44","RNF44",0.572835549970884,1.17491298139499e-28,1.00734708905071e-30,1824.90731399354,11.5232530169503
"NCAPD2","NCAPD2",0.523687668751825,1.23913239058633e-28,1.06572756042711e-30,1491.2978929121,11.5183989997973
"STK4","STK4",0.65928554018338,1.5352552072619e-28,1.34509137200826e-30,2082.73314732527,11.4983192620732
"ANKRD44","ANKRD44",0.956158420970953,1.64613438676845e-28,1.46428908824887e-30,1072.98373360527,11.4909872132808
"ICAM1","ICAM1",1.06680173952714,1.97970130643464e-28,1.78752870955838e-30,4190.77314496263,11.4737447296573
"KCNC3","KCNC3",1.32708823508391,2.0992203250333e-28,1.90669477315941e-30,131.47705263825,11.4681604060606
"ARID1A","ARID1A",0.529417274773936,2.39697988692118e-28,2.20925724379306e-30,3113.83250614057,11.4554059628839
"TMEM104","TMEM104",0.722410596178002,2.54274573605287e-28,2.35042005985114e-30,1215.24340748372,11.4500381658524
"PSAP","PSAP",0.900091704254246,2.66344685672537e-28,2.46912791690641e-30,140048.669707156,11.445766353217
"SIRPA","SIRPA",0.723745381223074,4.97154288697498e-28,4.74203378014386e-30,8026.20079078363,11.3890366462757
"ATP9B","ATP9B",0.525276336133706,5.97061834244943e-28,5.75897597535513e-30,973.841099602379,11.3720931197602
"SMCR8","SMCR8",0.570556360218725,6.20561055569822e-28,6.01889189283486e-30,1619.21356173185,11.3682400827658
"ARHGEF1","ARHGEF1",0.660227570203944,6.31495894992493e-28,6.14186988940532e-30,3229.71703964149,11.3664742335191
"TLR8","TLR8",1.36352210639803,7.13031625224319e-28,6.97308745831997e-30,1508.0492147142,11.3553864563616
"RHBDF2","RHBDF2",1.21459091585131,7.13031625224319e-28,6.96413646222438e-30,1784.0448718615,11.3554987140198
"FMNL3","FMNL3",0.757782780314226,7.20497775588572e-28,7.0654070108356e-30,3021.95657535176,11.3542369165574
"CIITA","CIITA",1.32842704326507,8.13044474956404e-28,7.99473038900947e-30,3187.56516796466,11.3434310413078
"DOCK2","DOCK2",1.12550453960573,1.03115287412639e-27,1.04709412237468e-29,3491.62093030708,11.3198009383536
"SLC8A1","SLC8A1",0.975154205907714,1.16259383059824e-27,1.18991196658503e-29,1526.91916009902,11.3085863329136
"DOCK4","DOCK4",0.869114939440024,1.17351849264047e-27,1.20423755507676e-29,1629.74326172531,11.3075361235489
"LPCAT1","LPCAT1",0.59741108519047,1.24986440992035e-27,1.29262830487703e-29,2673.25972238749,11.3013182753633
"ADAM19","ADAM19",1.25021921988638,1.50185450014086e-27,1.58140776077849e-29,1109.52857547138,11.2835991552218
"TYK2","TYK2",0.540877804442613,1.55199168977573e-27,1.638358989823e-29,2190.81014954278,11.2804873043257
"DMXL2","DMXL2",1.18826418811814,1.61205102570285e-27,1.70607977695422e-29,1830.32563837185,11.2769237821743
"PTPRC","PTPRC",1.23968787910526,1.94641311315871e-27,2.09645010178657e-29,8381.68846246392,11.2587782355163
"PTAFR","PTAFR",1.0901696608031,1.94641311315871e-27,2.09408226631214e-29,3394.47842426066,11.2588778352493
"ENTPD4","ENTPD4",0.719707330665095,1.96090613045213e-27,2.11731417777834e-29,1168.87534632,11.2579054113887
"ATP13A3","ATP13A3",0.857473236790056,1.99519205453635e-27,2.16502634323935e-29,2531.3144466539,11.2559410831035
"CHST15","CHST15",0.810411212183796,2.45959188023248e-27,2.68213673942239e-29,3122.32794631228,11.237043943027
"IL17RA","IL17RA",0.829630117045147,2.76717886473097e-27,3.05462500942893e-29,2814.61306147824,11.2255550015594
"CFB","CFB",1.52361349815726,3.07284606133279e-27,3.46614203526272e-29,8529.96684507842,11.2143781053093
"PLXND1","PLXND1",0.779701638666577,3.53056685687203e-27,4.02028484894197e-29,11142.6804368727,11.2012482427707
"PAG1","PAG1",0.916291284131104,4.16819848665333e-27,4.79103274327969e-29,1306.88322763184,11.1857011822245
"B4GALT1","B4GALT1",0.734599408065794,4.91968136935126e-27,5.72071300350574e-29,7479.36335315733,11.1699592336658
"MPEG1","MPEG1",0.899928719877253,5.74081541224645e-27,6.73707137840995e-29,7548.92849812826,11.1554242206983
"ATM","ATM",0.657851102130301,6.44726613104304e-27,7.62937671131728e-29,1967.32223767939,11.1443565271321
"ATP11A","ATP11A",0.780954084938756,7.50601049616594e-27,9.00970635340766e-29,1816.67898890378,11.1295421685961
"PLXNC1","PLXNC1",0.958059887001211,7.58331723239266e-27,9.12281820149587e-29,3198.12736650226,11.1284299466208
"CD84","CD84",1.3902107292607,8.55399964905717e-27,1.04051545713687e-28,4315.18355558681,11.1166984611959
"ACTR2","ACTR2",0.549571822363078,9.51076432702741e-27,1.15944532025761e-28,19317.4281942333,11.1070358665184
"ADCY7","ADCY7",0.913600348123665,1.01282285200059e-26,1.24286061199868e-28,3309.11412285455,11.1008287261993
"PTPN1","PTPN1",0.659993790164285,1.09016934754537e-26,1.3465371733741e-28,3125.62907769548,11.0936661200211
"GGA2","GGA2",0.515979326165291,1.09016934754537e-26,1.34549976200207e-28,2912.51641337785,11.0937350429456
"SEC24A","SEC24A",0.674189559254647,1.22814095273233e-26,1.53669808141359e-28,1335.26853516819,11.0818467350362
"GNS","GNS",0.779785679693093,1.4503893513179e-26,1.84120198718004e-28,11792.7780393464,11.0656514035124
"LMLN","LMLN",0.632758478324658,1.65661122742378e-26,2.15271131822344e-28,282.596950135492,11.0516296524881
"STT3A","STT3A",0.580990920660066,1.65661122742378e-26,2.14965189764635e-28,4503.34335871187,11.0517573103707
"MOV10","MOV10",0.536065317331145,1.66806998113136e-26,2.17207087005289e-28,1274.13153391443,11.0508260016104
"MGAT5","MGAT5",0.709615423050076,1.68025333992144e-26,2.19693923286356e-28,2200.69337123392,11.0498040328805
"SMC1A","SMC1A",0.649498953309645,2.22960547317408e-26,2.9570364365704e-28,3363.08551190778,11.0230979104074
"ENTPD7","ENTPD7",0.956324603572956,2.6869555849658e-26,3.61399593723129e-28,393.978003043649,11.0050290141103
"APOL1","APOL1",1.24251701372707,2.69990368933555e-26,3.6386452207373e-28,4432.40898143929,11.0044163171514
"EHD3","EHD3",0.890798766059162,2.76379940207892e-26,3.73216220198745e-28,842.959279039655,11.0021286597359
"TCIRG1","TCIRG1",0.975958348845365,2.88046879547659e-26,3.90514484503162e-28,4274.91089865446,10.9980430900471
"PROSER1","PROSER1",0.511997533764472,2.94455124268126e-26,3.99991286884602e-28,936.309015275012,10.9958802965617
"SAMHD1","SAMHD1",0.799982187374274,3.55838595381979e-26,4.89095730329703e-28,13284.069178607,10.9777231333809
"DNAJC5","DNAJC5",0.528119010919557,4.24847448416088e-26,5.90777337641534e-28,4710.64070613434,10.9606435783186
"POLD1","POLD1",0.628144211646771,4.27556973473053e-26,5.95690663146016e-28,799.953456953913,10.9598940503911
"GNPTAB","GNPTAB",0.558375385698069,4.86674237314479e-26,6.8457512683895e-28,2332.53868796849,10.9473004187597
"LY75","LY75",1.02924402787308,5.22922229609401e-26,7.36964051053091e-28,974.490373213506,10.9406172934367
"SYNRG","SYNRG",0.537075065324107,5.34849426433507e-26,7.55206301022046e-28,1440.9123758412,10.9384003344851
"ATP6V1A","ATP6V1A",0.577766393853006,5.422071367133e-26,7.69953600884304e-28,2943.34141118713,10.9366465983708
"CYBB","CYBB",1.32330741884717,5.9682636339713e-26,8.49113948406816e-28,25546.1658308071,10.9277678761809
"CHST11","CHST11",1.07921293155454,6.07431603191624e-26,8.65829683835554e-28,2362.6229154877,10.9259983423254
"ITGAX","ITGAX",1.74488956555371,6.49552128405687e-26,9.32829463937648e-28,1558.79654891681,10.9192303174568
"RAPGEF6","RAPGEF6",0.661703833505553,1.00713173156156e-25,1.4868300621344e-27,721.350173714452,10.8768052362315
"MAP1S","MAP1S",0.654178802351496,1.02317774286852e-25,1.51326022576808e-27,2227.31753704422,10.8751985150884
"KNTC1","KNTC1",0.907898748987622,1.03044354640334e-25,1.52676709042962e-27,342.438076499768,10.874388130554
"ADAMTS4","ADAMTS4",1.60243922727235,1.31533379827463e-25,1.97707113799016e-27,683.013311436688,10.8507908980849
"KDM2A","KDM2A",0.552121145417752,1.33608762937575e-25,2.01184590657013e-27,3633.01562581418,10.8491971970782
"MR1","MR1",0.562797643481632,1.55198043054882e-25,2.3618811042835e-27,1944.0285221867,10.8345249444753
"IL4R","IL4R",0.644210209886489,1.55923846587952e-25,2.37710443181268e-27,3135.09104680933,10.8339368685473
"SEC23B","SEC23B",0.616003615343144,1.88183428696366e-25,2.91428936008627e-27,2167.73352743409,10.8152713571538
"PARP1","PARP1",0.554233318247404,1.97258957304898e-25,3.06012207699102e-27,3953.49527128591,10.8107932914116
"SFMBT2","SFMBT2",0.948316333580834,2.02919682036158e-25,3.15337501221691e-27,721.930044535124,10.8080394036137
"SEL1L3","SEL1L3",1.47342497386205,2.10872245022599e-25,3.28825781965953e-27,3276.43798187851,10.8041957723969
"AC140134.1","AC140134.1",1.4790766746237,2.39385458681325e-25,3.75853706259562e-27,242.32086567353,10.7919200663129
"ABCC4","ABCC4",0.774758689788911,2.55050228033442e-25,4.0181532589466e-27,684.740704934504,10.7857810460106
"EDEM3","EDEM3",0.570449591584156,2.70863301758173e-25,4.28179267575817e-27,1739.94466072962,10.7799369256566
"CDK12","CDK12",0.510577063181359,2.78656260814693e-25,4.41244943175746e-27,1488.81138034956,10.7771716315032
"STAB1","STAB1",1.21998462483101,2.92077819604605e-25,4.6562790414688e-27,9723.80684452765,10.772221621018
"SDC3","SDC3",1.02433023633118,3.0350218397584e-25,4.86280057920189e-27,7347.64041613368,10.7682260645295
"ADGRE5","ADGRE5",0.9174297429616,3.27113193262015e-25,5.29368938001386e-27,8290.18878361648,10.7604051882187
"ARAP1","ARAP1",0.57181794755664,3.65557200306198e-25,5.94521395884206e-27,6683.7631348428,10.749703931731
"ADAM8","ADAM8",1.77824454293451,4.33327188252655e-25,7.09382718490936e-27,1943.62375595309,10.7333984899987
"NCEH1","NCEH1",1.03539633500828,4.36935830481125e-25,7.16460971128925e-27,1638.0192462037,10.7324812616354
"TGOLN2","TGOLN2",0.707204619727177,4.82060033211551e-25,7.93036091396438e-27,11206.0317354121,10.7230958536407
"GNL3L","GNL3L",0.606134721009114,5.03353519549608e-25,8.29414609015912e-27,469.226812743863,10.7189478366866
"SGSH","SGSH",0.563310715638766,6.61063763533769e-25,1.1034555761368e-26,1529.41608574789,10.6925083945629
"CCDC88B","CCDC88B",1.02947037052077,7.03290031141468e-25,1.17582450347581e-26,899.039414640941,10.6866165731581
"PLCG2","PLCG2",0.845538803557913,7.85542724875083e-25,1.33017978758688e-26,1575.30518958641,10.6751671017938
"ABCC1","ABCC1",0.653031424585931,8.61299925013549e-25,1.46076910359182e-26,1912.60479982267,10.6664660532093
"SBNO2","SBNO2",0.796485789838461,1.04945756199645e-24,1.80800367699199e-26,4274.29662990501,10.6466256801228
"WDR7","WDR7",0.573379292621767,1.18174520127933e-24,2.05490618554319e-26,1014.00410418591,10.6346992571132
"NSF","NSF",0.505358531090618,1.47092131850228e-24,2.60109870645849e-26,2104.90996419988,10.6127042375087
"BIRC6","BIRC6",0.540311004377592,1.53394991259066e-24,2.71666503824029e-26,2222.39780015178,10.6086427753845
"DICER1","DICER1",0.583252454203656,1.7051367016482e-24,3.03354706185035e-26,2543.20903721028,10.5983281139281
"SH3TC1","SH3TC1",0.863976200390905,1.94165078052797e-24,3.48553445048292e-26,1644.40078814845,10.5853291772714
"PLBD2","PLBD2",0.825151845255201,2.05215843927885e-24,3.70040626325501e-26,5688.98908240071,10.5797255285573
"AL645922.1","AL645922.1",2.15166301801693,2.16782533056433e-24,3.91478250087173e-26,678.872473426213,10.5744474499492
"TRPV2","TRPV2",0.987057707595184,2.75584587654325e-24,5.05788501843938e-26,2175.50770040478,10.5504045394019
"VASH1","VASH1",0.718143444594836,2.75584587654325e-24,5.05706649798503e-26,2767.69692319307,10.5504197451802
