"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"FAM168B","FAM168B",-1.07294235247438,2.57119518913297e-49,8.50063165346291e-52,4466.07159274473,-15.1424355530579
"DDX42","DDX42",-0.770958026168517,6.8459714703681e-49,2.41299029940021e-51,3857.30161817031,-15.0736775810619
"DHX38","DHX38",-0.817417033408404,1.12806360791253e-48,4.13018179349925e-51,2484.89826000931,-15.0381357572064
"TSPYL4","TSPYL4",-1.14803914447135,1.88769551237636e-48,7.27246829817938e-51,944.560516214034,-15.0006309619225
"PACS1","PACS1",-0.977963831477074,3.2450315519083e-47,1.43636468594537e-49,3633.80617917603,-14.8013197282055
"ARHGAP35","ARHGAP35",-1.32686847607607,4.94053148986375e-47,2.20035146547116e-49,3346.90836566593,-14.7726067806916
"BCL9L","BCL9L",-1.64268751624165,6.90630488053516e-46,3.47211699231801e-48,2933.33427040088,-14.5855306389248
"BCL9","BCL9",-1.10741168555905,1.40643511488764e-45,7.18608067116558e-48,474.234488250326,-14.5358077852429
"RGP1","RGP1",-1.04394930736835,2.13064638586221e-45,1.12535019273699e-47,1600.06719623282,-14.5050624470976
"NUMA1","NUMA1",-1.26021061408847,2.30118705042766e-45,1.23236334840794e-47,8000.46534624964,-14.4988278656185
"DGCR2","DGCR2",-1.21645669017689,3.45398611367528e-45,1.88747567620715e-47,3566.83485388804,-14.4695336367293
"CASKIN2","CASKIN2",-1.74829751535415,3.87508724885694e-45,2.13876779220498e-47,1418.3594318656,-14.4609336667978
"POFUT1","POFUT1",-1.12499577123125,4.66719043536622e-45,2.62696038057171e-47,2615.75879615727,-14.4467763888745
"GPR107","GPR107",-1.30171057325789,1.59677834950067e-44,9.5111254458085e-47,3868.60479470036,-14.3578657513592
"SMARCA2","SMARCA2",-0.904780712929891,3.47192152858798e-44,2.11546353964622e-46,5694.48294661135,-14.3023491019778
"TAF15","TAF15",-1.0962229116511,6.71733814181814e-44,4.18468563713363e-46,4435.36071112583,-14.2548051645973
"SERINC3","SERINC3",-0.903321075258818,8.78366394580847e-44,5.51993963642708e-46,7285.41179469122,-14.2354588848333
"LAMB2","LAMB2",-2.17942690211375,1.29819036884464e-43,8.30013241644977e-46,10914.6164606212,-14.2069157804342
"CTDSP2","CTDSP2",-0.753399439221451,1.5917274735431e-43,1.0350860370591e-45,11508.2392878268,-14.1914417206052
"SIN3A","SIN3A",-0.847699437288209,6.15830877239096e-43,4.2234364377992e-45,2305.41883662403,-14.0924996066622
"PTPN23","PTPN23",-1.13508614598966,7.37749535602917e-43,5.09004138567852e-45,2000.77346237975,-14.0793155026803
"ZDHHC8","ZDHHC8",-0.984086539452017,1.3866155211667e-42,9.69899651407623e-45,1587.32194743021,-14.0336766955408
"NR2C2","NR2C2",-1.08859724889026,2.03792642933932e-42,1.45331511259204e-44,1831.64920100958,-14.004974680241
"SNRNP200","SNRNP200",-0.982787671202377,3.00865409762562e-42,2.1866772042089e-44,5942.63073439055,-13.9759205785182
"PHF2","PHF2",-0.968810851125956,4.98268643158489e-42,3.66223844940117e-44,2163.77653242239,-13.9391602287784
"SMG6","SMG6",-1.02535346217892,5.45577991168906e-42,4.0248656415641e-44,1527.25829990471,-13.9324194464776
"CHERP","CHERP",-0.878195153797687,5.57468497328771e-42,4.12781668286284e-44,1516.6611106166,-13.9306157005306
"TAOK2","TAOK2",-0.975403680602924,6.2541650731522e-42,4.64803109346539e-44,2469.29509978815,-13.9221359412863
"NEK9","NEK9",-1.00187197698387,7.21723382816501e-42,5.44265290465188e-44,3221.97000421343,-13.9108529060854
"PLEKHM3","PLEKHM3",-1.23354747167964,1.1526604711214e-41,8.84990279475162e-44,622.734435728401,-13.8760408441428
"SP1","SP1",-0.889936305902565,1.72959124310931e-41,1.34684965241169e-43,3567.25026036035,-13.845899058786
"DIDO1","DIDO1",-0.789514539158012,2.5095364875377e-41,1.98162803600753e-43,2093.00352694107,-13.8181255857951
"DOCK1","DOCK1",-1.26275402187111,2.65541601540912e-41,2.10407564269145e-43,2995.3006805195,-13.8138082476224
"PCDHGB6","PCDHGB6",-2.40247870874761,3.00422281234457e-41,2.39687713108177e-43,394.33070211138,-13.804421862383
"SUPT5H","SUPT5H",-0.737949601281156,3.94737856298931e-41,3.16014623065075e-43,4225.67260601954,-13.7844847825866
"INTS1","INTS1",-1.05020119983001,6.76393207910096e-41,5.50739572002537e-43,3427.57208051353,-13.7443387217315
"SEMA3G","SEMA3G",-3.28989716401667,1.11350728321801e-40,9.2186318428115e-43,1771.31208526412,-13.7070040927465
"PLCG1","PLCG1",-1.23560830029717,1.21067304191348e-40,1.00561382754091e-42,1839.98649497714,-13.700691942071
"RAB3GAP1","RAB3GAP1",-0.851622532753007,1.23867520307187e-40,1.03225753965114e-42,2535.98992486381,-13.698793154566
"IFT140","IFT140",-1.02990803047141,2.49026412588433e-40,2.13651448271176e-42,655.81562326663,-13.6458689671032
"SRCAP","SRCAP",-2.05962092691322,3.29134291459832e-40,2.85976952059419e-42,2091.21433610011,-13.6245989473856
"PRR12","PRR12",-1.35151032558984,5.23494973948566e-40,4.63434442359997e-42,1735.72951263183,-13.5893090887287
"DAG1","DAG1",-1.60680182609951,7.92301224290698e-40,7.10059841982975e-42,3521.37136624504,-13.5580423051351
"NCL","NCL",-0.698322858969806,1.01493755855149e-39,9.12359509176314e-42,15658.2090734613,-13.5396391815687
"ECE1","ECE1",-1.74834750857959,2.18067414645539e-39,2.00198506300449e-41,7799.77586634528,-13.4817870084264
"BAHD1","BAHD1",-0.87631487579398,5.21232467959612e-39,5.02732482280235e-41,1163.71911077273,-13.4136908382104
"PCDHGB5","PCDHGB5",-2.74541138149392,5.60015932735978e-39,5.45273674027781e-41,256.826925670816,-13.4076668844346
"ITPKB","ITPKB",-1.280095037715,5.74234310646545e-39,5.6169808795722e-41,2440.28599550973,-13.405465407791
"HERC2","HERC2",-1.23195948555645,5.74269364461593e-39,5.6330146135608e-41,2093.37700048174,-13.4052539371159
"RTL6","RTL6",-1.17164006003232,6.83312843423672e-39,6.77730435702596e-41,1726.40737237737,-13.3915268213837
"CIC","CIC",-1.15863299840536,9.06830184795713e-39,9.09332708052205e-41,3838.71778615769,-13.3696783044614
"SKI","SKI",-1.56907569620593,1.08926010339969e-38,1.10714707632636e-40,8237.54067985258,-13.3550292090698
"MYH9","MYH9",-1.47583343997703,1.27784380868062e-38,1.3058104987747e-40,46425.6200933059,-13.3427340658078
"SEMA4C","SEMA4C",-1.37670959350139,1.38249773661992e-38,1.41653228567029e-40,1308.86039284191,-13.3366666098073
"HMG20A","HMG20A",-0.839084825387389,1.9100300981771e-38,1.97270793494616e-40,1124.73053846003,-13.311947837094
"TOP2B","TOP2B",-0.694125090602242,2.40589249177177e-38,2.51113673012054e-40,4029.97074696272,-13.2939076616624
"ELMSAN1","ELMSAN1",-1.18728244592497,2.91389865476721e-38,3.06525036772966e-40,1986.85655526376,-13.2789839660335
"PTPRM","PTPRM",-1.58276210707956,3.27470959981655e-38,3.46269738279463e-40,3305.42088090969,-13.2698507449619
"SUN1","SUN1",-1.45966457710789,3.61279370677877e-38,3.83944735938703e-40,3205.56037094813,-13.2621088797922
"SCAF1","SCAF1",-0.973780874640804,3.84705982681143e-38,4.09943805146714e-40,2963.86618247812,-13.2571951020003
"PUM1","PUM1",-0.824618703227915,3.85819358616536e-38,4.13238581867489e-40,3160.5560726767,-13.2565946428509
"WDR82","WDR82",-0.724554773819494,4.0879245108852e-38,4.40078214510989e-40,5915.12034812506,-13.2518735016314
"PKD1","PKD1",-2.14569883423242,5.88012075933127e-38,6.42653707405259e-40,4135.96996148309,-13.2234297330446
"ATF7","ATF7",-0.871517835024243,6.08565800958574e-38,6.66780202148661e-40,1974.80032245309,-13.2206580628116
"TNPO2","TNPO2",-0.95544210701343,1.03957319777551e-37,1.17594279592082e-39,2033.17620827298,-13.1779161353312
"SOGA1","SOGA1",-1.67969116218884,2.45548965304166e-37,2.87823454508284e-39,1529.4557340345,-13.1102039277861
"AGRN","AGRN",-2.28376618791758,2.45612700679594e-37,2.88569254056738e-39,5016.25095655077,-13.1100076656083
"EXTL3","EXTL3",-1.14372551433464,2.76405536505802e-37,3.27768526034913e-39,1753.54360735706,-13.1003440411919
"SPECC1L","SPECC1L",-0.891568906600337,2.80303941596349e-37,3.33157229963693e-39,2114.54713562531,-13.0991063448127
"POLR2A","POLR2A",-1.42877567962567,2.87648130341614e-37,3.42672162706477e-39,5230.72852937576,-13.096968749372
"FKBP9","FKBP9",-1.62914057554787,3.16669229559281e-37,3.81570890558876e-39,7648.96089007071,-13.0888035600168
"PJA2","PJA2",-0.975306755967599,3.5706356857084e-37,4.32195308278593e-39,6877.36387628894,-13.079336658239
"KIAA0355","KIAA0355",-1.29724351880053,3.8278232604696e-37,4.64371575083609e-39,1497.81499375686,-13.0738769330554
"VPS39","VPS39",-0.733905786383006,4.89255111325078e-37,5.98886007469152e-39,2570.25736898013,-13.0545170589331
"MLLT6","MLLT6",-1.21542372159242,6.83463849412717e-37,8.45949681095005e-39,5126.98234223105,-13.0281859971466
"LEMD3","LEMD3",-0.934688665128024,6.83463849412717e-37,8.45572175976464e-39,1125.82637468827,-13.0282200590314
"KIAA1671","KIAA1671",-2.21785769366607,9.49829577630899e-37,1.18861702930395e-38,1730.81213007933,-13.0022076907402
"SUPT16H","SUPT16H",-0.683139014459944,9.99905787557906e-37,1.25674652934954e-38,3686.46497918914,-12.997945278502
"TSPAN9","TSPAN9",-1.70183727232848,1.12596078655232e-36,1.42441007725273e-38,2353.62528090226,-12.9883631174434
"ITGB3","ITGB3",-2.29905997150221,1.18439621849361e-36,1.50480680237037e-38,1497.26435445135,-12.9841596891054
"DOCK9","DOCK9",-1.92727810815171,1.189565350681e-36,1.51462458924382e-38,2743.34203297199,-12.9836617509482
"ITGA3","ITGA3",-2.06617354619611,1.22972918117173e-36,1.57584356394858e-38,1590.02153185712,-12.9806274235779
"ARHGEF12","ARHGEF12",-1.3727135873699,1.22972918117173e-36,1.5742399081142e-38,6237.37713028131,-12.980705403333
"APP","APP",-1.7184895666557,1.27061681958229e-36,1.6317109899278e-38,30470.6935341897,-12.9779589268575
"UBTF","UBTF",-0.692874736431788,1.96278289414597e-36,2.54739712756997e-38,4328.37053707494,-12.9437916928981
"HNRNPUL2","HNRNPUL2",-0.814091512577015,3.02884978374682e-36,3.98892209012806e-38,5140.7372063646,-12.9093036020138
"KIF26A","KIF26A",-2.27130570119774,3.19511879260866e-36,4.21662443462932e-38,671.774496656452,-12.9050279561097
"IPO9","IPO9",-0.545553392101111,4.05458022261871e-36,5.39517628463978e-38,2216.50053771183,-12.8860280207473
"DDX23","DDX23",-0.541183881574243,4.2093148494398e-36,5.6240743227303e-38,3059.28802145241,-12.8828221972135
"ZSCAN25","ZSCAN25",-0.715415612375713,4.23914213518835e-36,5.67550929326564e-38,548.74409451638,-12.8821196891996
"MMRN2","MMRN2",-2.52952123324956,4.28303585942677e-36,5.75768092799795e-38,4514.17312164448,-12.8810104010152
"DCHS1","DCHS1",-1.86063681404697,5.85463585206674e-36,7.95369399528319e-38,2573.89334574165,-12.8560514595135
"PEX26","PEX26",-0.601315301385969,6.42072381528063e-36,8.75417684588386e-38,1452.16652579248,-12.8486345887251
"DAB2IP","DAB2IP",-1.6892938540875,7.78108100460157e-36,1.06514428899844e-37,2216.82342097744,-12.8334492330971
"NACC2","NACC2",-1.23383823781073,8.250168703582e-36,1.13161143451957e-37,1806.40390213602,-12.8287597517176
"NOTCH3","NOTCH3",-2.2522608128487,1.0680725059089e-35,1.47666517661658e-37,8855.86798943199,-12.8081213138074
"EIF3A","EIF3A",-0.901117881139587,1.14374107345714e-35,1.58440592432244e-37,9661.80791963896,-12.8026547555912
"PCDHGA11","PCDHGA11",-2.34580043578337,1.20864157246666e-35,1.68091631024217e-37,203.114363705537,-12.7980630813938
"SUN2","SUN2",-1.52804708848372,1.26967132980229e-35,1.77260052972391e-37,9905.6300462507,-12.7939375701416
"RNF40","RNF40",-0.721440076783286,1.42053927564389e-35,1.9911381414938e-37,3107.92327504291,-12.7849019292762
"LRP5","LRP5",-1.98597318360473,1.6583731518053e-35,2.3380981620578e-37,2074.671795696,-12.772407242329
"AL160006.1","AL160006.1",-1.34065182944982,1.92478130123577e-35,2.7242184596304e-37,203.031622597614,-12.7605070969266
"SETD1A","SETD1A",-1.03069755564581,2.27128762901466e-35,3.24567182156525e-37,1357.44340820681,-12.7468574469328
"FOXK1","FOXK1",-1.11495906404076,2.43651392119257e-35,3.49509497151863e-37,1998.79641764295,-12.7410829133344
"IP6K1","IP6K1",-0.752541450786956,2.72741340119691e-35,3.91983236981769e-37,2726.45258588753,-12.732132803304
"DDB1","DDB1",-0.784847296896737,2.77443490703343e-35,3.99499220199082e-37,7104.75368646357,-12.7306500379171
"UBE2H","UBE2H",-0.952185473989194,2.90843079523941e-35,4.20383040706481e-37,4078.15559189216,-12.7266711716962
"BCAM","BCAM",-2.5111665631491,2.95460841694785e-35,4.2786482171162e-37,5863.5545157501,-12.7252933573476
"RNF216","RNF216",-0.547474244574808,2.99532138196309e-35,4.34578992273669e-37,2036.82515762128,-12.7240771397335
"CHIC1","CHIC1",-0.986694750678044,3.30390732422586e-35,4.82058665847868e-37,454.549449158877,-12.7159750512683
"POM121C","POM121C",-1.05900846732158,4.65504445782102e-35,6.85556699026074e-37,1543.39772806306,-12.6884190238364
"ZFP41","ZFP41",-1.07965856371596,5.82006183743435e-35,8.60941515273104e-37,305.246924400341,-12.6705630932124
"MTMR3","MTMR3",-1.0365396486553,6.81719579702176e-35,1.01701929155821e-36,1903.23215256858,-12.6574878816884
"MED12","MED12",-1.17853784382414,8.6878458538483e-35,1.31033386467506e-36,1240.44390607394,-12.6375748640464
"NYNRIN","NYNRIN",-1.82285174026145,1.05180346866939e-34,1.59211760333026e-36,1513.95346824467,-12.6222474268201
"TNKS","TNKS",-0.99457975963155,1.150943502003e-34,1.75162034650037e-36,1255.57354914267,-12.6147276946767
"AMBRA1","AMBRA1",-0.716153021353133,1.15458454703629e-34,1.76031633991708e-36,1039.66094608801,-12.614337533001
"KIDINS220","KIDINS220",-0.999215668680892,1.19564812308936e-34,1.82619006204254e-36,3375.0962184529,-12.6114427467985
"PELP1","PELP1",-0.804059786642239,2.00307765368927e-34,3.08132112633421e-36,1679.86272642181,-12.5701516966248
"POLR2B","POLR2B",-0.663537028771567,2.04218844215235e-34,3.1470648962374e-36,3265.09441522973,-12.5684825026373
"HGSNAT","HGSNAT",-1.01518434544344,2.09940857969565e-34,3.24097884512703e-36,4019.340309372,-12.5661572332302
"RPTOR","RPTOR",-1.052649131059,2.11617224886225e-34,3.27263994332095e-36,1390.06511803553,-12.5653883867481
"ITGA6","ITGA6",-1.81993900268705,2.12814260034733e-34,3.29696673241601e-36,5600.40246609839,-12.5648026491504
"ZKSCAN8","ZKSCAN8",-1.16143718385994,2.23825368217385e-34,3.48374534065134e-36,892.446582319521,-12.5604434990883
"SUPT6H","SUPT6H",-0.839609716089357,2.93637552542889e-34,4.58921500736447e-36,3972.80647114329,-12.5386193061814
"TAF1","TAF1",-1.03723741699053,3.35806755184794e-34,5.27134835627069e-36,1176.62089177151,-12.5276315184987
"MIB1","MIB1",-1.07752389638635,3.38924237108779e-34,5.3340353718587e-36,2036.71536981485,-12.5266937214479
"CCDC9","CCDC9",-0.905293403907091,3.6828400577704e-34,5.80616605189628e-36,1082.4552696326,-12.5199637489847
"TUG1","TUG1",-0.750942047147262,4.26509182579568e-34,6.78238050933928e-36,3157.83483983739,-12.5076226711621
"SAMD4B","SAMD4B",-0.778328792233447,4.2814754057802e-34,6.82013213904712e-36,2540.92668681075,-12.507181662221
"TBC1D13","TBC1D13",-0.730850676822577,4.7329656211265e-34,7.59105663980233e-36,1278.21479338625,-12.4986700844251
"AL133355.1","AL133355.1",-1.4668398763243,5.0270399617049e-34,8.09018426034641e-36,106.567853028791,-12.4936060801472
"PCDH1","PCDH1",-2.46710586331136,5.16008379664897e-34,8.31839514747094e-36,1739.53078909897,-12.4913933195158
"CRIM1","CRIM1",-2.15436646007207,7.74808268318499e-34,1.25962709267878e-35,5620.25685948646,-12.4583416649764
"AGO1","AGO1",-0.91059293173057,8.02678251147633e-34,1.30712925949886e-35,2007.64148677498,-12.4553887934887
"TNRC18","TNRC18",-1.28217524633255,1.06582067813538e-33,1.75447012994333e-35,4095.38250978948,-12.4318853424951
"NFIX","NFIX",-2.11316521625615,1.11352702476291e-33,1.83767404288859e-35,10626.0029606377,-12.4281814479954
"HIVEP2","HIVEP2",-1.40868034419969,1.14698052488975e-33,1.89601687903577e-35,2794.03250917196,-12.425682354687
"GCN1","GCN1",-1.04973533088055,1.2968630039629e-33,2.15795395888796e-35,3018.13996517822,-12.4153299421988
"METTL16","METTL16",-0.79584337522821,1.32760267580023e-33,2.21998644113156e-35,1050.46290182507,-12.413061560873
"HSPG2","HSPG2",-2.14498569169281,1.61393083109264e-33,2.70759728487358e-35,24975.4952993945,-12.397157258467
"NPTXR","NPTXR",-2.46640858745137,1.85145025918686e-33,3.1212459627812e-35,416.842443867413,-12.3857572867536
"AMOTL1","AMOTL1",-1.6340465785119,1.91648981731622e-33,3.2361286021515e-35,2654.37329073758,-12.3828573051708
"NUDCD3","NUDCD3",-0.918575549069957,2.10815925983215e-33,3.57129632256601e-35,3072.69261799568,-12.3749470740602
"DPY19L4","DPY19L4",-0.925268235795488,2.23936952207003e-33,3.8058084721647e-35,1042.89182595398,-12.3698395570436
"PCDHGA12","PCDHGA12",-2.4342910290176,2.31544859838137e-33,3.94775793161009e-35,719.572092201466,-12.3668978166956
"KIRREL1","KIRREL1",-1.47558291984339,2.55949143998678e-33,4.37782901563355e-35,3504.78769174036,-12.3585872470842
"GOLGA2","GOLGA2",-0.965662998496891,3.10865276833538e-33,5.35110588827916e-35,3634.53907246669,-12.3424373676172
"PTCH1","PTCH1",-1.7707155557599,3.13115725268339e-33,5.39839948207114e-35,428.511717397195,-12.3417290102072
"CNNM3","CNNM3",-1.26351324808596,3.4575640940918e-33,5.98004883073337e-35,718.727272450565,-12.3334886121235
"HUWE1","HUWE1",-1.1622142621079,3.48149066467023e-33,6.03094369081376e-35,5486.8208153648,-12.3328058899944
"ANAPC1","ANAPC1",-0.719807095982078,4.28759193431419e-33,7.48591832024581e-35,1111.05308380668,-12.3153827447426
"RABGAP1","RABGAP1",-0.891246059820807,4.81157385891173e-33,8.41391095304109e-35,1448.93092630983,-12.3059513807315
"KLF13","KLF13",-1.07206640247733,4.93401074349715e-33,8.66499977433836e-35,8484.15778289153,-12.3035770965371
"PHF8","PHF8",-0.984318889314821,5.07567018772232e-33,8.93120468016387e-35,804.757522385479,-12.3011333940206
"PRRC2A","PRRC2A",-0.877330589131842,6.12688867023393e-33,1.08144213802867e-34,7350.72502203305,-12.2856708237695
"CLASP1","CLASP1",-0.930219947021691,6.43852278771017e-33,1.14348474330217e-34,1569.57275334617,-12.2811588600301
"NUP133","NUP133",-0.605387015582302,6.81801592566926e-33,1.21647159743764e-34,1409.09826501388,-12.2761524772668
"NFATC3","NFATC3",-0.842291688083727,7.24601760326734e-33,1.29481557215685e-34,2026.40851759793,-12.2711003921731
"SLC44A2","SLC44A2",-1.38584142881743,8.40259698281912e-33,1.50608039037387e-34,5206.48464547584,-12.258857656011
"MED13L","MED13L",-1.05898931400355,9.00729835821837e-33,1.61692806397701e-34,3807.32745625721,-12.2531009610181
"C6orf89","C6orf89",-0.69472068191414,9.73908848829835e-33,1.75361603152781e-34,4856.38740138504,-12.2465195095829
"HEG1","HEG1",-1.6669524733442,9.87798358411938e-33,1.78132439834935e-34,8976.23134227759,-12.2452476817688
"KHSRP","KHSRP",-0.613612617002807,1.02282877303992e-32,1.8556744864573e-34,5659.00328367264,-12.2419297323059
"ERC1","ERC1",-1.21671618476257,1.06427062192557e-32,1.9337685826949e-34,2897.29189461272,-12.238583994363
"CDC42BPA","CDC42BPA",-1.24635451127722,1.09747543945628e-32,1.99710003737228e-34,2745.96330854067,-12.2359678570231
"LAMA5","LAMA5",-2.32088821183232,1.42396131045842e-32,2.60288564358776e-34,2082.64658626365,-12.2144396766722
"AP2B1","AP2B1",-0.835218556333129,1.49457677483016e-32,2.73604863284846e-34,6852.30644629297,-12.2103810137338
"DLG5","DLG5",-1.49450208427125,1.49604690180484e-32,2.74282759395352e-34,1257.99324704604,-12.2101796827635
"IGF1R","IGF1R",-1.4322450487031,1.60985106926549e-32,2.96027150910046e-34,1295.63161975294,-12.2039710187506
"SART3","SART3",-0.579121178060451,1.6949302930117e-32,3.13524360875686e-34,1702.96677620687,-12.1992956044927
"LAMC1","LAMC1",-1.68381775676416,1.81017429326369e-32,3.35831127934108e-34,11648.4391727116,-12.1936974109199
"RBFOX2","RBFOX2",-1.40288882034488,1.83426011423827e-32,3.40800808131922e-34,4184.88729439426,-12.1925005985883
"PCDHGA10","PCDHGA10",-1.93440848959112,1.86963160523484e-32,3.47883582383378e-34,366.19454414647,-12.1908245320023
"SOX13","SOX13",-1.78195444696597,1.91427417121989e-32,3.56713294016767e-34,857.804430947255,-12.1887819160767
"ADCY6","ADCY6",-1.94187084633041,2.07594995424402e-32,3.8797501808872e-34,1210.94396753562,-12.181933214792
"XYLT2","XYLT2",-0.778572617238919,2.09820588058153e-32,3.92707731959438e-34,996.107660924619,-12.1809444491269
"EHD2","EHD2",-1.66545963050838,2.31498331335851e-32,4.34545625912537e-34,9972.48008093985,-12.1726856466034
"NORAD","NORAD",-1.24607656865918,2.32125653857559e-32,4.36357413738082e-34,16007.7331327995,-12.1723460959009
"SECISBP2L","SECISBP2L",-0.869626775981048,2.34801631881896e-32,4.42029356995073e-34,2236.36719994515,-12.1712920897649
"SF3A1","SF3A1",-0.676897526374848,2.35410834801758e-32,4.43819437725656e-34,4792.70921872423,-12.1709622302709
"MICAL3","MICAL3",-1.81277292768368,2.6437759885125e-32,4.99875128842495e-34,604.729427847606,-12.1612506019933
"PCDHGB2","PCDHGB2",-2.28699250257734,2.86749928666984e-32,5.44526354336332e-34,128.06506590314,-12.1542599569337
"ARHGAP23","ARHGAP23",-1.55029918105026,2.97142150575088e-32,5.65072643515564e-34,2926.2183347377,-12.1512324848721
"PRPF8","PRPF8",-0.88564330472427,3.44310859088647e-32,6.61358326564438e-34,8447.78287849995,-12.1383631277979
"ERLIN2","ERLIN2",-0.854039572510269,3.7178093070313e-32,7.15139143733446e-34,1701.56152116934,-12.1319634689304
"ADCY9","ADCY9",-1.53533081897264,4.01862991736021e-32,7.77395552198428e-34,1473.60141240015,-12.1251270416369
"KAT6A","KAT6A",-1.00259290863536,4.27349002300084e-32,8.29033010828328e-34,2621.06343848478,-12.1198573580019
"NOP9","NOP9",-0.928031868466122,4.69315008191291e-32,9.13009333129864e-34,1541.42947193502,-12.1119469408745
"CLSTN1","CLSTN1",-1.40912215744419,5.50994936702034e-32,1.07642662297318e-33,6888.40737797187,-12.0984358248671
"CREBBP","CREBBP",-0.993333501427463,6.19703401333989e-32,1.21912196770532e-33,2988.55641362011,-12.0882111966614
"IFT172","IFT172",-0.932861777833171,7.22078434132893e-32,1.42446686916022e-33,521.833440426548,-12.0754133245559
"VIRMA","VIRMA",-0.674847029374455,7.37305043898806e-32,1.45651943151134e-33,1869.22514361421,-12.0735828192692
"POLA1","POLA1",-0.81714591653979,7.46363533041457e-32,1.47645344933472e-33,515.566053357593,-12.0724644703539
"USP34","USP34",-0.923824014879171,7.54627482489152e-32,1.49486304217229e-33,3030.5942300786,-12.0714448872957
"GTF3C4","GTF3C4",-1.01969977421023,8.74680658995098e-32,1.74223940656145e-33,1309.46448482221,-12.0588378504701
"MAP4","MAP4",-1.289267589333,8.7769922326916e-32,1.75065010788952e-33,14354.8703343769,-12.0584411680996
"PCDHGA3","PCDHGA3",-3.12607751518754,8.92990325349956e-32,1.78358951837705e-33,82.0314014930726,-12.0569056270294
"HNRNPUL2-BSCL2","HNRNPUL2-BSCL2",-1.52363555339703,9.4237517431241e-32,1.88737671185277e-33,2678.88880219138,-12.0522452797979
"ITGB4","ITGB4",-2.52854506147757,1.04164466630914e-31,2.08903845752864e-33,2907.36119224345,-12.0438762458331
"RNF103","RNF103",-0.731290028985822,1.04925702963409e-31,2.10717209973239e-33,1450.33940557256,-12.0431634538717
"JAK1","JAK1",-0.727794082633937,1.14102244411696e-31,2.30081303794726e-33,8980.67243044083,-12.0359105702559
"PITPNM2","PITPNM2",-1.3108439678429,1.30248568387619e-31,2.63707175538199e-33,553.518844166174,-12.0246487414498
"YLPM1","YLPM1",-0.920180816933254,1.85818085586149e-31,3.78246601715022e-33,1971.10699233472,-11.9948182287201
"SNRK","SNRK",-1.11122047209853,1.99517561176071e-31,4.07768342740789e-33,2600.49601902314,-11.9885938615413
"FTO","FTO",-0.760955052543261,2.64476181365871e-31,5.44142092867294e-33,1833.24608570604,-11.9646688971947
"GATAD2B","GATAD2B",-0.773989882670471,2.67948129380536e-31,5.52749631635576e-33,1362.32050159706,-11.9633660476999
