"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"ETHE1","ETHE1",1.45172859799929,1.38927370127503e-51,3.60613682398774e-54,1234.18606656366,15.4975072973531
"RBX1","RBX1",1.34330152798463,1.54805601610172e-51,4.060585741298e-54,3009.74751283461,15.4898782709839
"LLPH","LLPH",0.802836061960625,1.64364330853929e-51,4.35622287298318e-54,1425.12294676795,15.4853592589663
"SF3B5","SF3B5",1.34879903068388,2.59206452010975e-51,6.94069026396227e-54,3587.10293773741,15.455374609365
"UXT","UXT",1.53079561056341,3.40180894966249e-51,9.20186578913594e-54,1939.66401689874,15.4371930440477
"PTPMT1","PTPMT1",1.15214784243804,6.30689015978194e-51,1.75770593813426e-53,1484.22029674536,15.3953866904897
"SRP19","SRP19",0.986987877903081,6.40674141319672e-51,1.80303933320381e-53,1228.09210550321,15.3937394771521
"CHCHD5","CHCHD5",1.50599474776684,6.42790065114854e-51,1.84412024473509e-53,751.38778227848,15.3922820188075
"C9orf16","C9orf16",1.73464567332711,1.08138594160195e-50,3.13196835459458e-53,2270.67276933521,15.3579768364474
"COA4","COA4",1.20976641995832,1.12463788412278e-50,3.28796561657799e-53,1084.20605977131,15.3548248092837
"TMEM60","TMEM60",1.16886821901035,1.1826703732255e-50,3.48994235657681e-53,723.82713596274,15.3509580176741
"TMEM223","TMEM223",1.07270928773277,1.30889877966143e-50,3.89819303759928e-53,585.776630045757,15.3437799738576
"OST4","OST4",1.69472333556292,1.36212853054698e-50,4.09394077324974e-53,5327.70258365671,15.3405998967732
"LSM10","LSM10",1.47931705552974,3.11190645574284e-50,9.52303404582634e-53,1587.34904201657,15.2857026107624
"COMMD1","COMMD1",1.13937327518704,8.36160065871149e-50,2.60450415337334e-52,991.78595321076,15.2200202521075
"RPP30","RPP30",0.828563697835315,9.23757300338595e-50,2.90259541350688e-52,786.898602082191,15.212929192905
"TMSB4X","TMSB4X",1.57140294728021,1.27523260569414e-49,4.11151800518891e-52,177078.547669619,15.1901223106615
"IFT20","IFT20",1.31576095334231,2.163039835829e-49,7.09212766194377e-52,866.527476781388,15.1543428091311
"ZNHIT3","ZNHIT3",1.12312473096576,2.6206004109618e-49,8.73557338007432e-52,812.057333600511,15.1406427552209
"RPS19","RPS19",1.81510500076137,3.39190108674183e-49,1.13993233058074e-51,25682.1744669174,15.1231298720783
"RPA3","RPA3",1.29540850706072,3.40303478592342e-49,1.15297224911747e-51,549.838272125592,15.1223809890627
"ELOC","ELOC",1.21071433059945,4.00991053232702e-49,1.36954238241722e-51,1881.88888869556,15.1110432132321
"SSBP1","SSBP1",1.05597298027248,4.22867384493263e-49,1.45581273931395e-51,2358.11478943532,15.1070175732259
"ATP5MG","ATP5MG",1.47813757905848,5.64981099213063e-49,1.96050710675316e-51,5337.77023555108,15.08738812238
"KRTCAP2","KRTCAP2",1.3681902318611,6.17271307533735e-49,2.15882202694932e-51,3014.03662569229,15.0810277277162
"LSM3","LSM3",1.37731002326343,1.02815530028412e-48,3.65201751514892e-51,2047.94126610751,15.0462798364998
"NDUFA1","NDUFA1",1.51032641529949,1.03602210013529e-48,3.70826785206487e-51,2657.40465671777,15.0452683579957
"TRMT112","TRMT112",1.1708527978105,1.06829517839055e-48,3.85297312898039e-51,5258.6723869442,15.0427349054852
"PGLS","PGLS",1.35057243787933,1.1238140695669e-48,4.08391680790177e-51,2802.0996214863,15.0388815579143
"MCTS1","MCTS1",1.21792494216064,1.14761848032866e-48,4.23313464423535e-51,872.570626105529,15.0365055549956
"PSMA2","PSMA2",1.13118408583196,1.37720177244729e-48,5.11761089245147e-51,3604.06682722008,15.0239364830224
"NBDY","NBDY",1.25160546191753,1.49165489078694e-48,5.58366950019974e-51,1242.3751107153,15.0181594421056
"SMIM29","SMIM29",1.34456803945707,1.79832711606594e-48,6.78076291748682e-51,1018.85362096567,15.0052766585536
"VPS29","VPS29",1.0482195391578,1.81622230174943e-48,6.89786332804642e-51,2960.12153343407,15.0041405470618
"MRPS12","MRPS12",1.21898337946017,1.84082515376287e-48,7.04160008543406e-51,1082.32384934817,15.0027719754656
"RANGRF","RANGRF",1.09611058521616,1.95197072828236e-48,7.57342668969356e-51,657.592909202383,14.9979393674805
"SNF8","SNF8",0.979428799864427,2.18421140810377e-48,8.53417392166014e-51,2388.30338612501,14.9900089397451
"PSMG2","PSMG2",0.999373311780267,2.20402678586287e-48,8.67181773174821e-51,2016.75301483972,14.9889462221239
"DPY30","DPY30",1.17769462358523,2.29879188365735e-48,9.1074844430262e-51,1143.1540343648,14.9856899530868
"LAMTOR5","LAMTOR5",1.27693335478219,2.39273472896834e-48,9.54504960325086e-51,2418.67479308753,14.9825719983611
"RPP21","RPP21",1.35531659913313,2.39933440513847e-48,9.63693427567297e-51,617.190616435918,14.9819353611237
"PSMB3","PSMB3",1.14371387335183,2.54676158655768e-48,1.02986615702761e-50,3725.41011589273,14.9775214748522
"COX16","COX16",1.34489336674453,2.93427319101787e-48,1.19458647903403e-50,1680.20840433217,14.9676555752924
"MRPS21","MRPS21",1.31067574085025,3.47230876394241e-48,1.423116245229e-50,1977.83062232494,14.9560074554911
"TAF9","TAF9",1.14291369115201,5.45197826821653e-48,2.24937489685701e-50,1313.1639310924,14.9255016695487
"TPRKB","TPRKB",1.41127904035546,5.94696706318528e-48,2.46984615318496e-50,770.461894550055,14.9192634474273
"WASHC3","WASHC3",1.22445464811738,6.59160760282979e-48,2.75558338542845e-50,1060.56649151574,14.9119564895135
"RPS29","RPS29",1.97586127024623,6.72217032848683e-48,2.82853146421206e-50,13131.3812848579,14.9102119805724
"BUD31","BUD31",1.12679871993154,6.84803709212668e-48,2.90020423858476e-50,2117.73586193514,14.9085410578284
"CCNQ","CCNQ",1.08695091720267,9.32394718287021e-48,3.97425000827277e-50,797.262971738136,14.8874876361616
"LAMTOR4","LAMTOR4",1.42633500005136,9.96394303220634e-48,4.27426720964069e-50,2852.5917247854,14.8826201693909
"RPL23A","RPL23A",1.78335154982724,1.08999078369215e-47,4.70555326165631e-50,14066.0002248386,14.8761883100503
"WDR83OS","WDR83OS",1.1632535448521,2.20772632600694e-47,9.59120429069382e-50,2613.12152265202,14.8284571978179
"ATP6V0E1","ATP6V0E1",1.21457348090825,2.38769890915197e-47,1.04383132179654e-49,8090.83636517716,14.8227740194668
"CINP","CINP",0.838884855053017,2.67179362646064e-47,1.1753293091619e-49,1185.46503758584,14.814803234919
"C8orf59","C8orf59",1.52019541569628,5.07931864303361e-47,2.27604103242578e-49,1165.5378716798,14.7703275539182
"MRPL22","MRPL22",1.0157143510545,5.36623526353121e-47,2.41927052237124e-49,909.32974466148,14.7662138386914
"MEA1","MEA1",1.16814847942752,5.77954344455209e-47,2.62139460585165e-49,1943.25639272294,14.7608033887471
"PFDN6","PFDN6",1.0554604015439,7.03683810006736e-47,3.21088544143624e-49,875.680881144124,14.7471175045006
"COA6","COA6",1.45956994233388,7.18328032252405e-47,3.29733351781207e-49,574.85015934748,14.7453240381324
"NTAN1","NTAN1",1.53577529627554,7.56107123997738e-47,3.49140970943517e-49,2748.51217844978,14.7414625182075
"NUTF2","NUTF2",1.00112273142716,8.43617668558773e-47,3.91854978701581e-49,2846.14086599989,14.7336666687759
"ATP6V1G1","ATP6V1G1",1.00744938950859,8.64914116040309e-47,4.04110259413899e-49,4295.73511595074,14.7315858466691
"MRPL23","MRPL23",1.48438121807398,8.68100633723625e-47,4.0797100740584e-49,1913.40861633519,14.7309433269161
"GSTK1","GSTK1",1.00417104358977,8.75417623078888e-47,4.13801603302406e-49,4526.51413286349,14.7299843609094
"TRAPPC1","TRAPPC1",1.1199463888453,1.1186428048763e-46,5.31828323310681e-49,3167.37691526247,14.7130165315448
"RPL23AP42","RPL23AP42",1.8242081979528,1.31980146101548e-46,6.31069853487006e-49,10831.3725474289,14.7014361328203
"ATP5MD","ATP5MD",1.6790211702657,1.4218150154752e-46,6.83733005611178e-49,2993.51204633578,14.6960081102033
"CCDC167","CCDC167",1.8344382079275,1.65612128124306e-46,8.00932994835983e-49,468.277520811099,14.6852879109105
"FAM32A","FAM32A",0.792582146028751,1.72505141911325e-46,8.38982356354431e-49,3207.09766686012,14.6821415644659
"COMMD9","COMMD9",1.16743228287746,2.12868651408544e-46,1.04110736911198e-48,1540.94094037782,14.6675000328132
"ZNF581","ZNF581",1.38137913277093,2.54348281848873e-46,1.25092736776407e-48,759.476671642237,14.6550346878189
"NEDD8","NEDD8",1.10419125991285,3.35392670744145e-46,1.65868120453264e-48,3971.27087226129,14.6358587449434
"POLR2J","POLR2J",1.53902147209928,4.17051318531912e-46,2.07391841232843e-48,1778.61501314037,14.6206561705513
"MRPL36","MRPL36",1.450735975171,6.81869161442315e-46,3.40943896128155e-48,771.165220458912,14.5867737562839
"UQCR11","UQCR11",1.72233459093118,1.00272468236356e-45,5.06855559543317e-48,4894.62054771375,14.5596921249182
"PRELID1","PRELID1",1.40980935320846,1.27445103555354e-45,6.47689534175685e-48,4051.13163418529,14.5429208833985
"TBCA","TBCA",1.33951806420239,1.563697297507e-45,8.03232579937472e-48,2585.10465430711,14.5281826552615
"TMEM251","TMEM251",1.30756558592831,1.71148448468545e-45,8.83823513225909e-48,492.154296729674,14.5216307245622
"NME2","NME2",1.50402807968812,1.7244916056258e-45,8.9525234314845e-48,15593.1862180086,14.5207500705179
"SNRPD2","SNRPD2",1.50429344276881,1.75370516612958e-45,9.1520994215894e-48,5098.63405153646,14.5192387245287
"RPS28","RPS28",1.74234355143775,1.75679948197042e-45,9.21624909255229e-48,17783.3119273538,14.5187598926333
"SEM1","SEM1",1.27950896059945,2.13064638586221e-45,1.12938987091797e-47,2889.83060269888,14.5048165663111
"OAZ1","OAZ1",1.33010113865396,2.30118705042766e-45,1.22893236755891e-47,45795.5504795727,14.4990192502716
"ZNF511","ZNF511",1.28871252564124,2.87065028250455e-45,1.54517365407087e-47,1022.89003229819,14.4832913629403
"MRPL20","MRPL20",1.28224291865814,2.92477673395455e-45,1.58229949813656e-47,2403.65829826855,14.4816596496636
"TOMM5","TOMM5",1.34390806338972,3.25418609589613e-45,1.76940089369472e-47,1908.82029995649,14.4739764406446
"POLD4","POLD4",1.3478464636938,3.6146717492762e-45,1.98516085577343e-47,2105.191611944,14.4660623456152
"COMMD3","COMMD3",1.16366773385699,3.8866633750307e-45,2.15577656529203e-47,1267.07255349134,14.4603884773857
"TXN","TXN",1.66942238497337,4.41829283141867e-45,2.4627223082855e-47,6514.75437436426,14.4512234210368
"TMEM126A","TMEM126A",1.28336339549887,4.50964421202037e-45,2.52596263139478e-47,760.391184881125,14.4494770866995
"C14orf119","C14orf119",0.987087131055166,4.69628141601519e-45,2.65616616059222e-47,1814.33317450476,14.4460146675643
"ELOB","ELOB",1.46956404586934,5.04139591703163e-45,2.8651338854684e-47,5347.79413961052,14.4407961361275
"PDE6D","PDE6D",0.900810134321955,5.48030858581536e-45,3.12955133865791e-47,711.896574278567,14.4347109067807
"UBE2F","UBE2F",1.2026602292989,6.96196699150988e-45,3.99468036890919e-47,1684.16913653089,14.4178723687202
"SNRPF","SNRPF",1.28574820995254,7.91324021903006e-45,4.56212925548606e-47,1191.24631260901,14.4087005861361
"BOLA3","BOLA3",1.60135964518735,8.1838181053172e-45,4.74048317803013e-47,495.244694842834,14.4060514246686
"ARPC3","ARPC3",1.46862880683874,8.82745219855205e-45,5.13742812178362e-47,9601.94063305001,14.4004949532212
"POLR3K","POLR3K",1.20978634657325,1.13005266782717e-44,6.60759230894328e-47,508.717909706263,14.3830913622526
"SERF2","SERF2",1.36305452042573,1.226830452657e-44,7.20698782265242e-47,24330.4363715481,14.3770818164782
"ZNRD1","ZNRD1",1.20723143828749,1.30790818828965e-44,7.7190133246964e-47,555.090375533143,14.3723298577413
"MARCH2","MARCH2",1.30220022618293,1.58563567157423e-44,9.40143011370823e-47,3518.96967496193,14.3586698125695
"SNAPC5","SNAPC5",1.08968425380971,1.68741593452944e-44,1.0097108928166e-46,618.086512939478,14.3537210172646
"ERH","ERH",1.01223763644498,1.71704962435628e-44,1.03213453197732e-46,4724.92141508033,14.3521979956286
"ZMAT5","ZMAT5",1.04266908416951,2.98791670070278e-44,1.80422850584801e-46,585.664025652873,14.3134181480846
"TMA7","TMA7",1.5466885369496,3.13184079939303e-44,1.899693044797e-46,4566.74872503745,14.3098328731954
"LAMTOR1","LAMTOR1",1.03327245886829,3.99918123164338e-44,2.44765320333375e-46,3557.41698318054,14.29219664698
"COX6A1","COX6A1",1.39003026039049,4.00543376580722e-44,2.46242410258921e-46,5380.30424490612,14.2917777024406
"RPL38","RPL38",1.8163648245326,5.37400206941974e-44,3.31846353094036e-46,15061.0398960769,14.2709874332219
"RPS27","RPS27",1.90159585282166,5.37810704233159e-44,3.33569304792282e-46,36823.0179970047,14.2706263098495
"SLIRP","SLIRP",1.58502789603291,8.23743315326335e-44,5.15416320691087e-46,1016.52830359245,14.2402509561387
"GEMIN6","GEMIN6",1.01980506383617,9.40875643839446e-44,5.93847574324195e-46,376.990063220873,14.2303488945626
"FAU","FAU",1.58592094686953,1.07622490409627e-43,6.82215846745364e-46,17283.2328556541,14.2206446409071
"METTL23","METTL23",0.929285668897486,1.17905963388761e-43,7.50624046273978e-46,710.994584760236,14.2139561054979
"RPL27A","RPL27A",1.72932217141116,1.32037032530295e-43,8.47801924768965e-46,33276.7012643312,14.2054303820787
"BLOC1S2","BLOC1S2",1.12663948233443,1.34174449164294e-43,8.651922184424e-46,1818.94516500435,14.2040079322395
"RPL41","RPL41",1.84547391693892,1.43675652054069e-43,9.30384150846043e-46,67597.1703832512,14.19891754851
"SMIM27","SMIM27",1.43326903350243,1.69785976596625e-43,1.10874199859541e-45,191.539010672097,14.1866207421718
"EEF1E1","EEF1E1",1.1817550298827,1.87740304552917e-43,1.23111760137436e-45,450.020937812797,14.1792750591062
"MRPS18C","MRPS18C",1.22131596281867,1.89309111604818e-43,1.24657766323564e-45,1162.53433159111,14.1783992199936
"SRA1","SRA1",1.098195002172,1.94679341725648e-43,1.28725923379346e-45,1475.98327233602,14.1761451924989
"SMIM20","SMIM20",1.39783067403769,1.99530669179192e-43,1.32478899998753e-45,1150.69884253013,14.1741277917361
"NDUFB4","NDUFB4",1.48854090447685,2.45937694713943e-43,1.6396294300446e-45,3443.73177040838,14.1591510460752
"MAGOH","MAGOH",0.924680007333582,2.79609262633255e-43,1.87175248900646e-45,1301.64775143504,14.1498427900495
"HSCB","HSCB",1.21296902441818,3.73786481049234e-43,2.51240400934756e-45,448.782709481509,14.1291267524141
"RPL36","RPL36",1.72320448259571,4.00960454476816e-43,2.70600924221355e-45,11622.4384558926,14.1238976953318
"SF3B6","SF3B6",1.1570945905751,4.33156283852166e-43,2.93512823834906e-45,2104.66330492183,14.1181704527882
"TMEM126B","TMEM126B",1.0935503252186,4.56144465219023e-43,3.10336271044391e-45,1272.49648502925,14.1142416682399
"GPX1","GPX1",1.73152434835585,5.55590437299816e-43,3.79512034003536e-45,20303.8690153748,14.1000478976076
"COX6B1","COX6B1",1.53564281073667,7.37749535602917e-43,5.09988339865947e-45,4370.65083786246,14.079178981604
"MRPL27","MRPL27",1.13414060589194,1.02838702477954e-42,7.1370885623652e-45,1146.07795191892,14.0554065321592
"NDUFB1","NDUFB1",1.55886037330137,1.05761473856993e-42,7.36882861103669e-45,1484.78032883806,14.0531442704867
"MED11","MED11",1.14958605399006,1.64157519654933e-42,1.15272227523478e-44,502.444928330697,14.0214276269374
"PSMA1","PSMA1",0.81711388254815,1.75508318275434e-42,1.23722358848772e-44,3836.96505974557,14.0164066340034
"VPS25","VPS25",0.932705990421835,1.93278327717362e-42,1.36777198499403e-44,1485.90426491425,14.0092838800905
"PPIH","PPIH",0.91397987334857,1.96290562467234e-42,1.394451931514e-44,655.775726959263,14.0079117687677
"PAXX","PAXX",1.28958004420453,2.19022888898017e-42,1.56791160663626e-44,649.789750064334,13.9995815587066
"SDHAF2","SDHAF2",0.793063544075447,2.25144128288904e-42,1.61788315910221e-44,876.856757642671,13.997351575897
"MRPL13","MRPL13",1.07073489538005,2.62006107262566e-42,1.88993175543915e-44,833.930351669942,13.98629940217
"RNF7","RNF7",1.19693807224967,2.82498219029992e-42,2.04546648932889e-44,2462.20456388484,13.9806722817958
"PTRHD1","PTRHD1",1.55860814286185,3.60150655259853e-42,2.62740033756061e-44,1003.41288692195,13.9628430520547
"SUPT4H1","SUPT4H1",0.936793569775162,4.76034373748461e-42,3.4858114201095e-44,3187.94061607333,13.9426839187441
"PIN4","PIN4",1.28985794369829,6.37354539075781e-42,4.75416785069778e-44,719.592178302955,13.9205223578939
"FAAP20","FAAP20",1.01723170866279,6.86409013699121e-42,5.1388308356392e-44,1546.98898204215,13.9149605132979
"RPS15","RPS15",1.68672712839182,6.9571717732522e-42,5.22752599154172e-44,24286.0956977294,13.9137369214928
"DRAP1","DRAP1",1.10260541899981,8.03994187770198e-42,6.08504030198489e-44,5638.70129905536,13.9028713357461
"NDUFA2","NDUFA2",1.45598192762875,8.22869141476329e-42,6.25037900845432e-44,2194.34118013141,13.9009527408952
"SLC35D2","SLC35D2",0.997753337743712,8.39978420547539e-42,6.40328914267503e-44,907.818746787472,13.8992227889689
"AP2S1","AP2S1",1.42739304235234,1.08562468770263e-41,8.30555240735367e-44,4703.25278177768,13.8805916577911
"DDT","DDT",1.46516635203262,1.22481771539425e-41,9.43737795407468e-44,1505.49639036255,13.8714319293903
"TMEM256","TMEM256",1.64275020714945,1.2967439768793e-41,1.00270101766945e-43,960.633866293338,13.8670846158105
"TMSB4XP6","TMSB4XP6",1.64958417956922,1.38647645292325e-41,1.07587451195443e-43,64.7729635156507,13.862030317912
"SUMO2","SUMO2",0.950995753794979,1.81798456671043e-41,1.42064970649248e-43,9721.53989703834,13.842065484348
"COX8A","COX8A",1.58138857670897,2.20087378375323e-41,1.72586894706734e-43,4411.50903518027,13.8280709648217
"NDUFA11","NDUFA11",1.26176393599966,2.33831269261379e-41,1.84003403227621e-43,4430.1150998617,13.8234619298791
"TMEM216","TMEM216",1.23542508798302,2.72766368252482e-41,2.16877546275779e-43,397.794278265304,13.8116269135975
"RPL19","RPL19",1.54990976891441,5.62484967788517e-41,4.51844532718992e-43,37920.4456322194,13.7586566838639
