"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"AARD","AARD",3.58543142768693,1.09015054013031e-21,1.77322035108915e-23,16.3375565611763,9.98498828055681
"IFFO2","IFFO2",3.28322859410544,1.09308432008437e-21,1.78116737413538e-23,1559.09910626124,9.98454479400214
"ARL5A","ARL5A",1.16299179080969,1.16339622930676e-21,1.89911897545718e-23,3152.8400757169,9.97818334215873
"OTUB2","OTUB2",3.25426509087964,1.20129022960271e-21,1.96689260448217e-23,80.893541934562,9.9747028761171
"KLHDC3","KLHDC3",1.28637564972518,1.20129022960271e-21,1.96795541273361e-23,3731.76340671511,9.97464924735942
"NAP1L4","NAP1L4",0.710132596563059,1.31225041509054e-21,2.15354213002833e-23,3150.70611511401,9.96569871834169
"MSMO1","MSMO1",1.37126688298828,1.37483204592573e-21,2.26023857904603e-23,771.795209619261,9.96089275039753
"CADM4","CADM4",2.58494685355278,1.40316956751945e-21,2.31090143134521e-23,243.262231409242,9.95868886094413
"UTP11","UTP11",1.27927721522595,1.44166151453185e-21,2.37848187595588e-23,1150.46932574316,9.9558223689997
"AC019080.1","AC019080.1",1.3208316384199,1.61281363054114e-21,2.66553664394652e-23,124.057976954815,9.94448331312773
"TBX1","TBX1",2.91479091448412,1.61345698800763e-21,2.67128640398614e-23,200.50253800972,9.9442687605539
"WIPF3","WIPF3",4.10364503950845,1.65191273548254e-21,2.73975302649161e-23,71.8650849090146,9.94174849328475
"NFS1","NFS1",0.756358609423582,1.70771969729494e-21,2.837271020253e-23,514.79508502401,9.93826447566401
"CALML6","CALML6",7.03510343438195,1.71492110377382e-21,2.85421689456953e-23,20.1600265680905,9.93767116706356
"SLC44A5","SLC44A5",3.95826936541173,1.71862276425754e-21,2.86536966040382e-23,41.5478341991223,9.93728258680214
"ACAT1","ACAT1",1.65557103407834,1.79588047575507e-21,2.99939373056571e-23,2266.35296436694,9.93272666631792
"UNC13C","UNC13C",3.14717015703337,1.861149155074e-21,3.11380827617819e-23,28.3305941400747,9.92899408637104
"ARFGAP2","ARFGAP2",0.753082264997876,2.09318927214844e-21,3.50810447899863e-23,2777.47222123601,9.91709717079521
"AC053503.6","AC053503.6",4.28246736430407,2.11185803730405e-21,3.54552673858993e-23,9.8114441194116,9.91603772035991
"NEXN","NEXN",3.43747025301756,2.30983212825374e-21,3.88460788387045e-23,1332.39038048105,9.90691368917207
"EPS15L1","EPS15L1",0.800417974707904,2.45627241853315e-21,4.13802138593362e-23,1056.52715059865,9.90059586636956
"CHRNG","CHRNG",4.95562365048425,2.48891730428488e-21,4.20024675784104e-23,16.0561793136652,9.89910314903999
"CLCN4","CLCN4",2.19129902155631,2.67242938624701e-21,4.5177004263848e-23,455.399828474437,9.89181319169479
"VPS4A","VPS4A",0.664897554738531,2.80790149178395e-21,4.75486978537831e-23,2716.58433650338,9.88669063052012
"CELSR2","CELSR2",4.15752774176697,2.92130075182015e-21,4.95538410323855e-23,326.938624522352,9.88255339803592
"RNF141","RNF141",1.331505068435,2.93055233076485e-21,4.97958961745508e-23,2053.66858549259,9.88206521636068
"ACYP2","ACYP2",2.02415027398574,2.96057726973693e-21,5.039207273341e-23,453.952244421792,9.88087278419301
"USP54","USP54",2.07738101599798,3.07009413834796e-21,5.23453369121138e-23,442.435302683517,9.87706158395392
"HYAL4","HYAL4",4.10573094171067,3.41191930512598e-21,5.82725848557591e-23,10.1337973715331,9.86630350018801
"MTFR1L","MTFR1L",1.20748156875772,3.49315497824758e-21,5.97614814159355e-23,1563.84523925256,9.86377153297532
"MAPT","MAPT",4.26457947874415,3.52497913046204e-21,6.04083213364878e-23,248.292319000673,9.86269094155564
"MARVELD2","MARVELD2",2.73930904244017,3.69071842660104e-21,6.33558321750092e-23,54.5489200228132,9.85790766925266
"TOM1L2","TOM1L2",1.69721869217938,3.77967924897719e-21,6.49927418204513e-23,1631.61445998638,9.85534555629074
"TIMM44","TIMM44",0.833407336114786,4.32182021189716e-21,7.44405537834035e-23,973.08493776296,9.84170217721204
"CNBD2","CNBD2",1.87720237866713,4.80681019708005e-21,8.29338113473205e-23,55.5693493633148,9.83082831113976
"KATNB1","KATNB1",0.935913943826297,5.00507235094632e-21,8.64998852333292e-23,864.56248354906,9.82658794446815
"ARX","ARX",5.07295948154393,5.06298220790893e-21,8.76477691388904e-23,24.9655793815342,9.82525976743082
"GPX2","GPX2",4.18341754578221,5.6493215646354e-21,9.81263592323682e-23,16.2672721039149,9.81387501311372
"LYPD5","LYPD5",3.40865994388063,5.98465407361578e-21,1.04124776057158e-22,303.924652334974,9.80788821490789
"LONRF1","LONRF1",1.87302684507148,6.0974295221946e-21,1.06264020951457e-22,668.764832083,9.80583540430768
"PRODH","PRODH",3.71457089306753,6.33246127819666e-21,1.10544011507964e-22,96.2955095284358,9.80184836059657
"BX255925.3","BX255925.3",1.51786235278758,6.487420170255e-21,1.13437520114253e-22,285.606717664328,9.79923856133615
"DHCR24","DHCR24",3.14635720429971,7.13880971742829e-21,1.2503492098319e-22,2887.93728289198,9.7894005799752
"SPTLC3","SPTLC3",1.91740131019472,8.15820456961384e-21,1.43126395958138e-22,503.837744713324,9.77572675337865
"CLUH","CLUH",1.71890188029488,8.70537968111038e-21,1.52978816866265e-22,2037.64550780689,9.76898374522154
"HSD17B1","HSD17B1",1.2891208352665,8.79209406594486e-21,1.54758016845666e-22,130.697659130795,9.76781203841078
"SCN4A","SCN4A",5.72027373356409,8.88805474424914e-21,1.56705275640735e-22,202.840200338186,9.76654484054788
"DYNC1LI1","DYNC1LI1",0.787315578160324,9.63087458069863e-21,1.70081670299314e-22,1640.85850464334,9.75823968642737
"PITX2","PITX2",7.81573506112279,9.69560675819901e-21,1.71506463220146e-22,64.825994573915,9.75739346967305
"DDX1","DDX1",0.880054629546972,1.04405411541236e-20,1.84986932264883e-22,3321.26934097187,9.74971496370951
"SRPK1","SRPK1",1.29027331444755,1.08453000713722e-20,1.92473519914267e-22,965.12787096612,9.74568648569041
"ECH1","ECH1",1.56721980206818,1.09862462334334e-20,1.95294025062776e-22,3804.01756191273,9.74420889243881
"RDH16","RDH16",2.84365312520206,1.23163682412426e-20,2.1997659435322e-22,17.892548600855,9.73211239381059
"TMEM99","TMEM99",2.16126689439477,1.23163682412426e-20,2.20011806331016e-22,265.976941974907,9.73209611576482
"DEXI","DEXI",1.21045919320184,1.23163682412426e-20,2.19981366681656e-22,1303.34429982672,9.73211018747328
"NDUFA9","NDUFA9",1.04662724179539,1.24525814958835e-20,2.23168432176139e-22,1820.48590282178,9.73064722656804
"USP46","USP46",0.982209442527773,1.35967321430776e-20,2.44068213791737e-22,686.070862264542,9.72153738556629
"TRIM41","TRIM41",0.887717308971108,1.3696149810764e-20,2.46250631255458e-22,1053.72752788405,9.72063103264376
"FAM131A","FAM131A",1.09141785263607,1.42169869345333e-20,2.56027997543008e-22,536.542965029499,9.71666575207018
"AKT1S1","AKT1S1",0.852708370189725,1.58125342412336e-20,2.8522085987586e-22,2646.79321676667,9.70566123243417
"HSPB1","HSPB1",1.61490850435456,1.62172942552915e-20,2.92992826385247e-22,18271.17056861,9.70291940746923
"SENP2","SENP2",0.809605060061206,1.73553673714888e-20,3.14058146637548e-22,1051.60684721727,9.69583499524993
"JPH2","JPH2",5.48610938490965,1.80034210513092e-20,3.26308084582809e-22,639.51824536561,9.69192851070782
"UBQLN4","UBQLN4",0.960430177267634,1.83252173386706e-20,3.32672848747216e-22,1371.52459115697,9.6899557260375
"PHYH","PHYH",1.98016957934892,1.88013876358281e-20,3.41863270013604e-22,1263.09538704583,9.68717205294722
"MLANA","MLANA",4.21550405340531,1.89520791847686e-20,3.45153759987507e-22,79.363198133308,9.68619337419248
"STRIP2","STRIP2",3.0955244910512,1.96025201708277e-20,3.57568916790978e-22,102.823922647091,9.68258212030265
"GRHL1","GRHL1",4.00230079521446,2.01036324566988e-20,3.67293621914242e-22,181.550128044017,9.67983908721569
"MAPK6","MAPK6",1.25571709211944,2.20134480500282e-20,4.02825382581555e-22,1436.85911164613,9.67039370673103
"KIF1B","KIF1B",1.81295815482186,2.22881625118503e-20,4.08499783460485e-22,3287.11231722576,9.66896210076488
"SDCBP2","SDCBP2",2.61378131038846,2.27804355055842e-20,4.18183897976334e-22,192.991519815898,9.66656373157025
"TUBA8","TUBA8",4.52673571975058,2.30708947204218e-20,4.24186021785377e-22,176.827919967436,9.66510468230696
"AC245297.1","AC245297.1",2.68612004793066,2.35238633076362e-20,4.3319766867205e-22,708.845525500542,9.66295197520274
"IQANK1","IQANK1",3.67655746865659,2.42793964108705e-20,4.47816217058869e-22,26.4022697076031,9.65955240827086
"IDH3A","IDH3A",0.860822812990666,2.43770227399304e-20,4.50324923393626e-22,1630.44188552871,9.6589800656766
"MDH1","MDH1",1.53267945472044,2.53146905549606e-20,4.68382069347912e-22,3634.19299100849,9.65495123453747
"MYOM1","MYOM1",5.47966329433749,2.632353197341e-20,4.89198058593886e-22,1468.95263457989,9.6504933544782
"SLC4A11","SLC4A11",3.35530476259574,2.632353197341e-20,4.8934182824975e-22,50.3617200137603,9.65046322263874
"CEACAM19","CEACAM19",3.2478360480614,2.632353197341e-20,4.87933918527975e-22,67.4349008313329,9.65075867609893
"CNBP","CNBP",0.988638218910763,2.65579718729417e-20,4.94471359665261e-22,15865.7993318516,9.6493938472937
"COX7A1","COX7A1",2.97704593869567,2.7973924476886e-20,5.21646901189753e-22,1786.67670758792,9.64390547853812
"FAM174A","FAM174A",1.05376064762768,2.83021205093029e-20,5.29411107470403e-22,784.375333137184,9.64238934130289
"KY","KY",4.7080391884461,2.86012071654954e-20,5.3583648837413e-22,19.9421777661269,9.64115118755737
"MRPS27","MRPS27",0.715730352715421,2.8966807667343e-20,5.43527296186347e-22,1520.58485646881,9.63968836364729
"SLC12A2","SLC12A2",2.32662360827603,2.91538585237867e-20,5.47883887094517e-22,1031.23349344863,9.63886878311486
"MECR","MECR",1.15315786118412,2.92248091337442e-20,5.50066118237082e-22,619.684810515611,9.63846067353077
"CNNM4","CNNM4",1.68540358259076,2.95006173763972e-20,5.56114229036882e-22,441.07579876357,9.63733790572653
"RHPN2","RHPN2",2.4859091431524,2.98125622927037e-20,5.62860621885018e-22,92.9344022175798,9.63609967808314
"LINC02541","LINC02541",4.24785336616161,3.25226637144681e-20,6.14971943712058e-22,24.8239128653988,9.6270025510038
"CDS1","CDS1",3.6595474529653,3.25297723735173e-20,6.16051225384375e-22,186.697264806096,9.62682231326613
"TSC22D1-AS1","TSC22D1-AS1",1.84381781456306,3.30080635197217e-20,6.26067894689738e-22,46.4578312205203,9.62516430321017
"ALDOA","ALDOA",2.03174141382389,3.32397371330777e-20,6.31427561433508e-22,41434.967371083,9.62428789254746
"ABRA","ABRA",7.41263759880452,3.4078357163658e-20,6.48347970901474e-22,112.590548502096,9.6215686026998
"RORA","RORA",2.58480318870229,3.47872664191686e-20,6.62845555099762e-22,1795.06008476968,9.61929397636664
"DUSP28","DUSP28",1.87524016605024,3.52103259955534e-20,6.71929365024938e-22,183.979338952812,9.61789370735376
"LINC01634","LINC01634",6.41737915058753,3.55507336676198e-20,6.7945807927541e-22,16.2794547798937,9.61674728005974
"TUFT1","TUFT1",2.60448506026063,3.6636128593702e-20,7.01266665018288e-22,452.300841568446,9.61349599632763
"AL357060.1","AL357060.1",3.19781894795023,3.82395614802771e-20,7.34180031906098e-22,62.8481226554164,9.60877388602139
"TAPT1","TAPT1",1.11627080855284,3.82395614802771e-20,7.33356599124098e-22,698.160359188243,9.60888944826311
"PROM1","PROM1",4.82630962665055,3.88771751175685e-20,7.47551119084186e-22,9.28075906604043,9.60691509952087
"AL451062.1","AL451062.1",4.11704675407077,3.9554622415732e-20,7.61726346625721e-22,26.6924084990113,9.60498011221632
"OPTN","OPTN",1.43623024662171,4.16325139104253e-20,8.02950773687766e-22,5626.45420299957,9.59954888547133
"ENDOU","ENDOU",4.2128378809292,4.23637250125612e-20,8.18283871655432e-22,69.0045455242255,9.59759891509894
"FAM189A2","FAM189A2",3.44860310651523,4.38089288245043e-20,8.47471435956776e-22,120.593398100131,9.59398493776285
"VDAC1","VDAC1",1.49645523373673,4.49238787743023e-20,8.70344694506205e-22,5697.93822256036,9.59123785113461
"RAB40B","RAB40B",1.60782981079277,4.66234462755503e-20,9.04625947254199e-22,501.760397731455,9.58725160470108
"FADS6","FADS6",4.32016746996985,4.67204505566588e-20,9.07865151109701e-22,28.5012667968368,9.58688270858644
"TOM1L1","TOM1L1",2.05772476330296,5.09030864838715e-20,9.90620075060819e-22,241.444697940733,9.57787506541441
"MTX2","MTX2",0.902021636321288,6.24759518401312e-20,1.21946786442919e-21,679.177603071814,9.55638076685422
"PPDPFL","PPDPFL",7.13258621039307,6.34450387016221e-20,1.24022629970349e-21,110.575596662082,9.55463306482469
"RHOT1","RHOT1",0.838958336267445,6.40561972773842e-20,1.25403383771805e-21,1260.93549157116,9.55348653086718
"TMEM178B","TMEM178B",3.97735452086981,6.61526039197359e-20,1.29699685273097e-21,48.603000109757,9.5499972871843
"ATP1B4","ATP1B4",7.54157056183365,6.69675054513317e-20,1.31491906834844e-21,61.8139003320474,9.54857541739182
"ALDH5A1","ALDH5A1",2.6728152216462,6.74777001220268e-20,1.32689679861195e-21,376.969559096804,9.5476358064814
"MAP4K3","MAP4K3",1.15791067354308,6.82431415582833e-20,1.34393081144754e-21,687.305238373208,9.54631390083792
"GDF1","GDF1",4.88515477563626,7.03622117026537e-20,1.38770598774549e-21,9.09614289935668,9.54299136988636
"CES4A","CES4A",2.89612922641488,7.08639172938491e-20,1.39965910769773e-21,85.3696355088661,9.54210214661183
"WNT3","WNT3",3.43697523829751,7.36981352335756e-20,1.4577794264571e-21,81.7854990532663,9.53788279642184
"FAM84A","FAM84A",3.53716580378421,7.37435236205266e-20,1.46081919104215e-21,293.531850359251,9.5376667240804
"CLIC3","CLIC3",3.65962792045665,7.79558980826374e-20,1.54652836035905e-21,269.436993490236,9.53175067931615
"SNHG14","SNHG14",1.88429220281329,7.986208757968e-20,1.58666399164927e-21,589.946284467031,9.52909100641678
"HSPA4L","HSPA4L",2.40356660041969,8.05620280113326e-20,1.60291010769614e-21,197.098417277232,9.52803330038988
"PHLDB3","PHLDB3",1.67191886281636,8.43328250386265e-20,1.68038567376838e-21,248.42582633849,9.52313085515524
"PTCD2","PTCD2",0.857472595792561,9.32442716085014e-20,1.86066035189498e-21,285.549614142536,9.51253826584762
"TCAP","TCAP",8.73007584177283,9.37922962284803e-20,1.87432031501088e-21,6503.58511811566,9.51177751906428
"KLF5","KLF5",4.38158679338711,9.65741022694846e-20,1.93271629091655e-21,896.377026791059,9.5085860158066
"ELF3","ELF3",3.85527378255029,1.10497501233703e-19,2.2145717396089e-21,35.7964803593536,9.49441222805447
"AJUBA","AJUBA",2.91178456586091,1.18155646048827e-19,2.37148691238932e-21,307.266605684134,9.48727670790107
"DMPK","DMPK",2.77543332495246,1.20672229308038e-19,2.42550199492164e-21,1402.54425435197,9.48492811416629
"SLAIN2","SLAIN2",0.978154022859893,1.22744688830306e-19,2.47072352037301e-21,2543.48503844076,9.48300132066725
"AC002310.6","AC002310.6",1.96516736851657,1.38199967568046e-19,2.78720944546385e-21,60.7771263004926,9.47041991981136
"TMEM201","TMEM201",1.31187632344553,1.38199967568046e-19,2.78985062913303e-21,451.846158847146,9.47032098659115
"ZNF57","ZNF57",1.48433272856425,1.49485201435754e-19,3.02200825488803e-21,111.822573132434,9.46196808022932
"C3orf52","C3orf52",2.95158095370291,1.51233466821301e-19,3.0617441145128e-21,69.2895122589833,9.46060232113152
"PDK2","PDK2",1.87042871835069,1.56111107512009e-19,3.16502710129494e-21,1421.15920047654,9.4571327867767
"AC138904.3","AC138904.3",3.98598293098444,1.60468258689995e-19,3.25802581690214e-21,14.2236066745974,9.45410324223772
"AK3","AK3",1.16842863376833,1.60997913348748e-19,3.27345588893121e-21,3287.66811058138,9.45360887713827
"FREM2","FREM2",5.37157382660346,1.61796446415242e-19,3.29439145280251e-21,19.0291011615996,9.4529417940162
"PLLP","PLLP",2.46098348319986,1.71255300502371e-19,3.49605901887899e-21,407.475408610917,9.44672255961005
"ACVR2B-AS1","ACVR2B-AS1",2.38898467645171,1.71255300502371e-19,3.49693494403295e-21,26.3128559510141,9.44669632853695
"INPP5J","INPP5J",2.82164430158263,1.71725691369327e-19,3.51152802149432e-21,42.9994016124529,9.44626026743891
"PRKRA","PRKRA",0.963594181783927,1.73537534605114e-19,3.55361804044979e-21,1580.17606624754,9.44501252883863
"KRT19","KRT19",4.66238879312656,1.74319920384181e-19,3.57470267779807e-21,244.377211270689,9.44439296981847
"IP6K2","IP6K2",0.904155092934455,1.98178414197883e-19,4.06971473329566e-21,1203.20666603962,9.43080038812794
"BVES","BVES",2.24496244384928,2.01475913202841e-19,4.14328298325815e-21,301.748169088246,9.42892119539885
"PPP1R13L","PPP1R13L",2.6678331610143,2.07758179455903e-19,4.27851020199359e-21,631.384617349308,9.42555153477664
"RNF167","RNF167",0.694729848864344,2.0992665453416e-19,4.32926468918478e-21,2581.77146156469,9.42431393067515
"GMPR","GMPR",2.49107330377302,2.12147031433537e-19,4.38121701374594e-21,794.838096783154,9.42306189338221
"TMEM38B","TMEM38B",1.70021432530252,2.18948880317108e-19,4.52804701945454e-21,572.84550712047,9.41960116190776
"AC016629.2","AC016629.2",4.23464838054956,2.24396895798707e-19,4.64723442269309e-21,18.8923660685081,9.41687262009247
"KCNT1","KCNT1",4.2509825638694,2.35954774871729e-19,4.8934503676779e-21,17.5503621105665,9.41144871261078
"MPP7","MPP7",3.02587305058531,2.40643265991092e-19,4.99767442731588e-21,575.951632290676,9.40923362938028
"PCBP4","PCBP4",1.66441554272593,2.4593720654729e-19,5.11476239943825e-21,1026.02544202564,9.40679900171717
"ST6GALNAC2","ST6GALNAC2",2.34641261390632,2.48547722178864e-19,5.17627270832594e-21,336.079799904502,9.40554200515382
"WDR20","WDR20",0.503949871119771,2.66751122204151e-19,5.56312611079878e-21,774.955088000272,9.39795982322908
"CDC37L1","CDC37L1",1.05086390786369,2.7226044783261e-19,5.68593185754753e-21,824.008460442318,9.39566164897461
"PHKG1","PHKG1",3.96736542488622,2.84311617456798e-19,5.95475689870524e-21,269.076627634967,9.39079765064938
"LLGL2","LLGL2",2.13479921457301,2.84311617456798e-19,5.96238491355316e-21,333.79482187019,9.39066282338458
"GHITM","GHITM",0.840364423778126,2.84311617456798e-19,5.94649274549872e-21,7247.01326426973,9.39094391475065
"VTA1","VTA1",0.714788869719479,2.85308786601941e-19,5.99987107876744e-21,1640.65585705279,9.39000271450598
"MTIF2","MTIF2",0.664529410582255,2.85308786601941e-19,5.99608853967277e-21,831.683332487158,9.39006913744809
"GGH","GGH",2.4975711703651,2.87669465617464e-19,6.06622609615077e-21,587.613339317075,9.38884418070339
"PINK1","PINK1",1.44870419537084,2.93609647354079e-19,6.20001782346973e-21,5530.19404319211,9.38654586065805
"ARHGEF35","ARHGEF35",2.75350833037251,3.06940171124554e-19,6.49042769195642e-21,245.76170127002,9.38172141754362
"PPP1R2","PPP1R2",0.779939245729544,3.48591354224702e-19,7.38129131026512e-21,2205.94515527133,9.36815289419008
"RRM1","RRM1",1.11245358721449,3.65941446323139e-19,7.75930219053943e-21,1504.2069905082,9.36287898795611
"PLCD3","PLCD3",2.416700391814,3.69179535610245e-19,7.83868480687491e-21,1737.71016539209,9.36180379750544
"AC092117.1","AC092117.1",2.44774260678929,3.70124526580031e-19,7.86950021658484e-21,24.8363102671446,9.36138931987624
"FLJ37453","FLJ37453",1.50478252040608,4.32055738689587e-19,9.19881655801869e-21,174.113792891544,9.34488640177926
"RAB38","RAB38",3.14425520357836,4.33518282731427e-19,9.2425473313834e-21,126.759034446172,9.34438449387293
"LINGO4","LINGO4",5.7234561084248,4.43386918388125e-19,9.46582389378621e-21,10.778541796399,9.34185795645668
"PTP4A1","PTP4A1",1.49407028832756,4.52340503960911e-19,9.6701118541661e-21,1126.37193808448,9.33959739467358
"SRP68","SRP68",0.564217585033474,4.67794932410067e-19,1.00140834549268e-20,3000.63437057758,9.33589577697605
"PDHA1","PDHA1",1.39505474091797,4.73564221055931e-19,1.01513417898012e-20,1965.86192279262,9.33445366988788
"PPP1R16A","PPP1R16A",1.03106690067992,4.78089954687686e-19,1.02622422596201e-20,680.134229822841,9.33330250674585
"ELMO3","ELMO3",3.31991422168327,4.86710034228463e-19,1.04614100537081e-20,92.2548009744202,9.33126566528478
"SNTA1","SNTA1",2.70984976714351,5.02950643099038e-19,1.08250966229925e-20,1403.37705491689,9.32764336037507
"AC105233.5","AC105233.5",3.10056824564289,5.05393414621451e-19,1.08923525516764e-20,49.2864462430734,9.32698670052937
"PRPF40B","PRPF40B",1.25862605775084,5.3144617432437e-19,1.14692839410656e-20,238.078680849108,9.32151308966408
"COPS4","COPS4",0.795133810585729,5.9216882712015e-19,1.27969561803588e-20,1451.35716127665,9.30988605450886
"CTSV","CTSV",5.0934181899292,6.05186014217036e-19,1.30958400311285e-20,100.241119939556,9.30743354544292
"CLIP1","CLIP1",1.23415381609408,6.41668350336877e-19,1.39039325360553e-20,4004.35440977645,9.30106999130646
"CITED4","CITED4",2.94323901989959,6.52708781182497e-19,1.41621197729559e-20,228.184627747669,9.29911373975669
"AC091563.1","AC091563.1",2.37767423945163,6.83991707493113e-19,1.48806142939567e-20,38.6793742346277,9.29384995023839
"MAP2K7","MAP2K7",0.78246009478004,6.87014258388924e-19,1.4966326646674e-20,1693.88540460958,9.29323886336869
"CAP2","CAP2",4.54325338021938,7.05272270125073e-19,1.53845554451008e-20,672.88078311289,9.2903058821879
"GPR157","GPR157",1.73331426856881,7.13405008251515e-19,1.5582681718518e-20,391.151063677106,9.28894386405605
"PMEL","PMEL",4.8713907826099,7.35448627621931e-19,1.60855355117728e-20,235.64987015462,9.28556243381421
"GET4","GET4",0.852138404986554,7.64033900493706e-19,1.67329371724252e-20,1146.19458762826,9.2813597078927
"RNF115","RNF115",0.993519552737211,8.56319008526344e-19,1.87789256255777e-20,1580.99197848291,9.26906246190507
"ALKBH5","ALKBH5",1.02844394295946,8.70744056364337e-19,1.91205561348739e-20,3636.73538807221,9.26713911433443
"ACP7","ACP7",4.08366445635228,8.80628001886712e-19,1.93631752477124e-20,24.7802354920142,9.2657937152528
"BSPRY","BSPRY",3.95077483844689,9.59623340509046e-19,2.11279915216062e-20,107.287657273333,9.25648142961448
"AL450043.1","AL450043.1",2.13719944537817,9.69870502480147e-19,2.13817738870231e-20,15.7453498721315,9.25520598213023
"ANO5","ANO5",3.9875325310083,9.78464420782212e-19,2.15996560879076e-20,178.606993853105,9.25412284506588
"NEDD4","NEDD4",1.28484541968182,9.93110307442465e-19,2.19518108505785e-20,847.842074897729,9.25239484579697
"GNPAT","GNPAT",0.863197489310001,1.02030146083846e-18,2.25824826640789e-20,1623.0922844577,9.24936758149762
"PRPH2","PRPH2",3.26212796534131,1.06003853794093e-18,2.34927792624878e-20,73.3942244384877,9.24514234932127
"TADA2B","TADA2B",0.866264630666151,1.08077826871316e-18,2.39838096112715e-20,1475.33734285883,9.24292991126436
"IDH3B","IDH3B",0.795175201896922,1.37326218261075e-18,3.0554166140346e-20,2222.0851001398,9.21699539458937
"SUCLG1","SUCLG1",1.12265106610756,1.50533304834092e-18,3.35363787637238e-20,1941.87092608919,9.20700093134056
"CLDN3","CLDN3",5.28409466676243,1.53505220569426e-18,3.4243060705623e-20,10.6164531332504,9.20476156626122
"ZYG11B","ZYG11B",1.16685188952625,1.56632828325781e-18,3.49862452023136e-20,1812.30257522277,9.20245528997889
"ZNF768","ZNF768",0.87541509539062,1.68728938279734e-18,3.77370984301717e-20,1283.96499435448,9.19432081123126
"ZADH2","ZADH2",0.831106032503146,1.71709955221722e-18,3.84536933530695e-20,1179.7600919248,9.19229803697166
"HMGCR","HMGCR",1.74881546170873,1.72964976098631e-18,3.8835229035739e-20,983.22288859631,9.19123620439961
"SMIM13","SMIM13",0.938388801190043,1.72964976098631e-18,3.88258436520956e-20,472.007887476416,9.19126220043846
"ATMIN","ATMIN",0.670637131996076,1.8531678649221e-18,4.16623657328252e-20,1986.68324060876,9.18367525451568
"SIRT5","SIRT5",1.05293957659445,1.85768379885385e-18,4.18570001856954e-20,402.468088972642,9.18317354371947
"FDFT1","FDFT1",1.22618836369709,1.93943490455074e-18,4.37707947262671e-20,2407.77126152142,9.17835965661832
"TMEM159","TMEM159",1.8738227142275,2.02691470220517e-18,4.58039862413042e-20,1521.95626928835,9.17346824044131
"FAM160A1","FAM160A1",5.66703562713913,2.09466453188094e-18,4.73958310193811e-20,53.8673144397347,9.16978615592078
"CEBPG","CEBPG",0.856157482566637,2.11536895910018e-18,4.79257519489411e-20,1685.30276664908,9.16858747626235
"MYORG","MYORG",2.3071829376469,2.1403884944029e-18,4.85547639749236e-20,507.181153130681,9.16718154327868
"DUSP27","DUSP27",7.35891654814904,2.19362649136226e-18,4.98261855537726e-20,146.234700185958,9.16439388851821
"EPS8L1","EPS8L1",4.18998420808913,2.21758941978102e-18,5.04348935659504e-20,266.351368189377,9.16308406399168
"TMPRSS13","TMPRSS13",4.76424076967878,2.24308889756144e-18,5.10799841898503e-20,176.226659443648,9.16171289771874
"VWA7","VWA7",2.74741585614223,2.28420943968551e-18,5.20827352780622e-20,38.525414502355,9.15961512878439
"ETFA","ETFA",1.11169667279975,2.32421399321288e-18,5.30623968474882e-20,2713.29726411267,9.15760386840684
"ERBB2","ERBB2",1.93875853360932,2.33832649678521e-18,5.3452508219181e-20,1515.85474629501,9.15681316440231
"MAP7","MAP7",1.91963837128472,2.43530118963485e-18,5.57400179340148e-20,437.715617925677,9.15228845625338
"ECPAS","ECPAS",1.03917077879772,2.55593558152795e-18,5.85753797439745e-20,3473.91874520681,9.14692828001263
"ATP2A1-AS1","ATP2A1-AS1",3.23150805020983,2.63827955151167e-18,6.05391206487226e-20,12.9945725098963,9.14336416094318
"THEM5","THEM5",4.8500634988031,2.8798385418269e-18,6.61656874225942e-20,173.724091905379,9.133751684117
"LSM14B","LSM14B",0.793092933692142,2.96029370440048e-18,6.81001688708372e-20,1163.40299086566,9.13063262202726
"PSMD3","PSMD3",0.739294185247384,2.9842765435095e-18,6.87385645115323e-20,3931.11778795725,9.12962249737217
"DEGS2","DEGS2",5.12960418716736,3.20584612946846e-18,7.39352221098513e-20,175.21591135674,9.12172898960408
"MYOZ2","MYOZ2",6.65108480765493,3.2565041214273e-18,7.51981171295082e-20,307.695869186871,9.11989360469013
"RAPGEFL1","RAPGEFL1",4.65651882384406,3.26748173419652e-18,7.55465162199497e-20,349.015139673588,9.11939263141624
"ZBTB7B","ZBTB7B",1.28461619082625,3.29118085424713e-18,7.61900528882004e-20,3036.4794073983,9.11847324660191
"TEX2","TEX2",1.05186233118185,3.61393444542274e-18,8.37666924435734e-20,1434.38798399493,9.10819138831565
"CMBL","CMBL",2.28355958642057,3.84607949160915e-18,8.92592515916031e-20,819.418576357736,9.10129721779139
"PEX3","PEX3",0.792788085343672,4.00280896005813e-18,9.30128723145841e-20,416.213886126603,9.09682287615187
"GLO1","GLO1",0.895769646792465,4.09509725086932e-18,9.52763128252099e-20,3120.4464655838,9.0942103085791
"UBE2D4","UBE2D4",1.41435384223707,4.29661187234842e-18,1.00089541118375e-19,1128.66357125455,9.0888527790966
"ESRP2","ESRP2",4.85573826824553,4.37010175975298e-18,1.01928422013525e-19,84.5078853104457,9.08687291325455
"PARD3","PARD3",1.9979951440212,4.40952014062319e-18,1.0297589732372e-19,1031.11737019853,9.08576085172916
"MPZL3","MPZL3",2.62985930567552,4.41761769246148e-18,1.03293314814438e-19,279.547255314531,9.08542606909276
