"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"PBX2","PBX2",-0.347675810526157,2.32486754823795e-08,3.64366246528399e-09,2227.36707084971,-5.89960798252756
"RAB5C","RAB5C",0.433356236529409,2.33167749179134e-08,3.65497247750127e-09,10298.7337473828,5.89909658487108
"TNFSF13B","TNFSF13B",1.15619981152918,2.33483758187626e-08,3.6605639620771e-09,2335.00521821914,5.89884432702727
"FLOT2","FLOT2",-0.462601910794305,2.3443636974645e-08,3.67613958298007e-09,5593.76522351101,-5.89814361108707
"C2orf68","C2orf68",0.408815630844957,2.34949769691277e-08,3.68483203920307e-09,930.58018099383,5.89775381036999
"RAVER2","RAVER2",-0.927915566156824,2.35220950070894e-08,3.68972779135222e-09,471.604347264711,-5.89753466124942
"EAPP","EAPP",0.43877209581281,2.35562718371583e-08,3.6957324759956e-09,1549.8906812801,5.89726625901625
"AL162414.1","AL162414.1",1.83992427937592,2.38006761637598e-08,3.73472726600378e-09,8.89979762698837,5.89553349971852
"DRC3","DRC3",-0.626701413925301,2.38134939593156e-08,3.73738925386783e-09,90.9484447017156,-5.89541585552344
"PDZRN3","PDZRN3",-1.15261693023033,2.38252848455763e-08,3.73989074668258e-09,911.523876642723,-5.89530537857811
"PKD2L1","PKD2L1",1.98708590758993,2.39918163751005e-08,3.76668698301394e-09,21.9000787611074,5.89412643024215
"IGIP","IGIP",-0.770235209945017,2.40504418709476e-08,3.7765482508357e-09,493.59162332026,-5.89369462013937
"NR5A2","NR5A2",-0.960867052604687,2.4437832113328e-08,3.83804636704308e-09,343.557247333807,-5.8910262236506
"CRYL1","CRYL1",0.592450639342159,2.44481095975378e-08,3.84032848100344e-09,2353.81937737623,5.89092800573358
"AP3S2","AP3S2",-0.481127936854092,2.44691539300482e-08,3.84430271586047e-09,1253.14576032339,-5.89075709763466
"TMF1","TMF1",-0.3160090316787,2.45605742170814e-08,3.85933665735226e-09,1932.06547378375,-5.89011212970726
"COX19","COX19",0.467808976903408,2.46858884261722e-08,3.87970245709834e-09,457.438588530709,5.88924231029193
"ABHD11-AS1","ABHD11-AS1",1.44195390263161,2.47661536082836e-08,3.89299384432513e-09,27.7144387221942,5.88867703118904
"PROC","PROC",1.61073960184235,2.49880614787697e-08,3.92855831440315e-09,14.8723252454855,5.88717367220574
"TGDS","TGDS",0.349790674381403,2.50058631769085e-08,3.93204029025679e-09,333.809566352721,5.88702719696123
"NAT10","NAT10",-0.478228512890528,2.5010232953488e-08,3.9334107729795e-09,1374.8188437811,-5.88696957989383
"LINC01736","LINC01736",1.70183346998153,2.50230031838959e-08,3.93674249651935e-09,7.5191956587847,5.88682959088922
"ZNF703","ZNF703",-0.74478146004452,2.50230031838959e-08,3.9367865879634e-09,2834.2767822852,-5.88682773907256
"USP9X","USP9X",-0.470073216791115,2.50256265144217e-08,3.93788308687545e-09,5376.49173019247,-5.88678169320727
"MSI2","MSI2",-0.793913622073764,2.5158018082807e-08,3.95940282950267e-09,1342.78288004178,-5.88588052008824
"NFATC2","NFATC2",-0.814597417321908,2.53481945704494e-08,3.99002565426266e-09,2322.66367933942,-5.88460632592194
"GFOD2","GFOD2",-0.428126805011113,2.54187894793687e-08,4.00183242657238e-09,994.672291291283,-5.88411759523614
"MME","MME",-1.58052269845164,2.55792699861317e-08,4.02779674116989e-09,1724.4675618053,-5.88304774410641
"PAOX","PAOX",0.583525040994188,2.57889643477996e-08,4.06152054702906e-09,251.475269206896,5.88166814309868
"SPON1","SPON1",-1.79199263652618,2.59355654350253e-08,4.08531748771608e-09,2703.90728730674,-5.88070133166605
"RTF2","RTF2",0.309860285950753,2.60878480253417e-08,4.11001753365175e-09,4716.06209380713,5.87970360929498
"AC099062.1","AC099062.1",1.1615499256322,2.61411231384304e-08,4.11912503454542e-09,8.22513034920276,5.87933719705416
