"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"SMIM19","SMIM19",-0.918980671924016,7.49395559812998e-52,8.03146113456044e-56,1213.69821702797,-15.7401016078669
"TATDN1","TATDN1",-0.775233223797568,3.95745373909216e-49,6.36195440735015e-53,675.535612235046,-15.3119579557593
"FMC1","FMC1",-1.20942004956548,1.54550184631794e-45,4.14088322567301e-49,353.661198353628,-14.7299375514494
"SPAG16","SPAG16",-0.839062079965355,3.939197711808e-44,1.79423843476505e-47,450.522667343437,-14.4730178583576
"HSPB2","HSPB2",-1.62220473095665,4.09268830695904e-44,2.08346268607084e-47,416.745169681252,-14.4627366947099
"SLC2A4RG","SLC2A4RG",-0.873077208972056,1.19574477757987e-43,6.72792656784754e-47,3862.1248211606,-14.3818425042834
"HSPB2-C11orf52","HSPB2-C11orf52",-1.66318945597629,8.60156617115421e-43,5.76157206759519e-46,546.702533842495,-14.2324635812366
"DCTN6","DCTN6",-0.572877659557204,2.6503833291234e-42,2.13036197180565e-45,1497.40825182582,-14.1407387409662
"ZFYVE21","ZFYVE21",-0.665683493087964,7.42774932992337e-42,6.16939231111177e-45,2286.72374033672,-14.0657175350934
"AAMDC","AAMDC",-1.15602806481822,8.30620188441526e-42,7.12157276481762e-45,697.475772139727,-14.0555605987757
"NDUFS4","NDUFS4",-0.912085989175785,1.36868973462351e-41,1.24683039887467e-44,1559.71994141046,-14.0158575498273
"CCNB1IP1","CCNB1IP1",-0.814599244457211,2.3222809400163e-41,2.2399623245877e-44,796.318616904992,-13.9742064907971
"HINT2","HINT2",-0.876287906621005,3.09248338271207e-41,3.06572047156838e-44,800.167298176791,-13.9518447125489
"ITGB1BP1","ITGB1BP1",-0.835863680526662,4.10187644040185e-41,4.28618227837184e-44,3443.8429239326,-13.9279266369907
"DNAJC19","DNAJC19",-0.759063321239159,4.10187644040185e-41,4.26670193685189e-44,896.560152596564,-13.9282520332771
"MOCS2","MOCS2",-0.575678459205972,7.75538106116259e-41,8.31163739373854e-44,1386.9457932715,-13.8805391650405
"TRIM52-AS1","TRIM52-AS1",-1.22321084165794,3.31051621463561e-40,3.72536186841078e-43,303.815140660441,-13.7726045498856
"ETFRF1","ETFRF1",-0.747220332976951,5.29660646637147e-40,6.10224467631148e-43,771.597876447364,-13.7369132960695
"ITGA9-AS1","ITGA9-AS1",-0.978985348767071,8.99695141559479e-40,1.06064856063599e-42,90.9249505776132,-13.6968227642844
"SNHG19","SNHG19",-1.50127459081272,1.12013845383988e-39,1.35054069669626e-42,231.829829468301,-13.6792632807803
"MIR4458HG","MIR4458HG",-1.17236106067603,2.15140548821104e-39,2.70921571004257e-42,139.801757589182,-13.6285467612016
"FAM200B","FAM200B",-0.781292599421264,3.09360305218438e-39,4.06147816512698e-42,663.443655756751,-13.5989636225195
"NMB","NMB",-1.31464200860403,7.40966756552755e-39,1.01249375945638e-41,548.619570432387,-13.5319870216428
"TCEAL1","TCEAL1",-0.639279741515359,8.61049621815667e-39,1.19965116240427e-41,818.58643705323,-13.5195143583551
"GABARAPL2","GABARAPL2",-0.592932187052848,1.51039338028788e-38,2.18528099390579e-41,3902.12918318227,-13.4753226109362
"EIF2D","EIF2D",-0.547792801933694,1.62487978425962e-38,2.39445886274628e-41,1526.2075022745,-13.4685739750802
"H2AFJ","H2AFJ",-0.811301355012765,3.2088514188547e-38,4.8146097434789e-41,3053.93457089504,-13.4168958877959
"ESD","ESD",-0.590522932289237,4.07426699439532e-38,6.22225487448847e-41,3407.58029978916,-13.3978710160868
"METTL5","METTL5",-0.735707868281661,5.43840721257942e-38,8.45129325964167e-41,1048.811025172,-13.3751237435969
"S100A13","S100A13",-1.05781909573888,1.24195608538526e-37,2.03911430881275e-40,2633.1521879033,-13.309474297101
"CAMLG","CAMLG",-0.731667632658174,1.24195608538526e-37,2.06310525128971e-40,2385.99167613713,-13.308600323012
"BTBD6","BTBD6",-0.811935133196168,3.42416048392844e-37,6.14684651349585e-40,2109.47998170134,-13.2267753769535
"IMMP2L","IMMP2L",-0.830690706709515,4.02687086293497e-37,7.33668833372391e-40,295.841782304391,-13.2134659055546
"HEBP2","HEBP2",-1.09457803879725,4.53204474916648e-37,8.37850890047658e-40,2107.35178760108,-13.2034697393043
"HYKK","HYKK",-0.791379638049124,6.63243689256998e-37,1.26169659291179e-39,84.9601904470664,-13.1726040245707
"SOD1","SOD1",-0.65978868640071,9.76730232958619e-37,1.91038520499368e-39,6648.9729372128,-13.1412523714669
"UBE2E3","UBE2E3",-0.506176969282679,1.59103651353214e-36,3.19716363944245e-39,2605.64853478655,-13.1022317147555
"ADIRF","ADIRF",-1.74226133043993,1.74857919409494e-36,3.56059316644469e-39,8756.66424448771,-13.0940590909887
"TMEM159","TMEM159",-1.0755864112534,2.69947869514713e-36,5.71387125677527e-39,1521.95626928835,-13.0580964244788
"LINC00632","LINC00632",-1.34589608624932,2.78815092692167e-36,5.97626327341675e-39,816.412648270555,-13.0546774195729
"AL031316.1","AL031316.1",-2.58172601567768,4.15649757943374e-36,9.24334322249017e-39,55.5732654160369,-13.0214219356156
"MMAB","MMAB",-0.673451058798868,4.15649757943374e-36,9.17548744468923e-39,748.597780505475,-13.0219844898807
"CKS1B","CKS1B",-0.817781432008354,7.18233941324304e-36,1.63571752036454e-38,992.264064406856,-12.9777710609612
"TOLLIP-AS1","TOLLIP-AS1",-1.28685157773117,7.60742225339498e-36,1.75290923503461e-38,49.8307993489063,-12.9724692701272
"B4GALT1-AS1","B4GALT1-AS1",-1.20294191273075,1.26314805967992e-35,3.04593214294651e-38,62.0720810499131,-12.9300569348083
"SVBP","SVBP",-0.898446432822298,1.27162238268225e-35,3.10043771465544e-38,750.83207381887,-12.9286932127467
"PHYH","PHYH",-1.09740718362807,1.40189316696643e-35,3.45562177105032e-38,1263.09538704583,-12.9203508429595
"AP002884.1","AP002884.1",-1.40878956560525,1.75676552539052e-35,4.37744001986224e-38,208.810555645179,-12.9021443926684
"COX7A1","COX7A1",-1.73681671654155,1.95153904173425e-35,4.9150569333392e-38,1786.67670758792,-12.8932160357885
"HYI","HYI",-0.830427026391699,2.87234165802341e-35,7.3880663175588e-38,781.126283163337,-12.8617542906452
"BPHL","BPHL",-0.733798960009171,3.21042766456192e-35,8.42970584162763e-38,486.482876247245,-12.8515563077023
"AC104986.2","AC104986.2",-1.37389792447455,5.5260996721595e-35,1.48061508243161e-37,36.6045695555043,-12.8079139970683
"SMIM26","SMIM26",-0.929800881386404,1.21588672446123e-34,3.45320560493236e-37,1157.52415104335,-12.7420235090115
"EPB41L4A-AS1","EPB41L4A-AS1",-1.01870500887864,1.55086452252255e-34,4.44611911984335e-37,982.658521312451,-12.7222941266444
"GCSH","GCSH",-0.912185194077225,1.81960996970471e-34,5.26532906594079e-37,767.9052999778,-12.7090754161839
"KLHDC2","KLHDC2",-0.539519092136447,2.03831580525451e-34,6.00741469276308e-37,1611.6369067878,-12.6987598103597
"FXYD1","FXYD1",-1.61509362937838,2.07100379484864e-34,6.15924285904667e-37,1580.52457447398,-12.6968061337693
"IDNK","IDNK",-0.717210919680966,2.12670983583759e-34,6.38189592513492e-37,269.741801118387,-12.6940259955143
"BOLA1","BOLA1",-0.622153358940312,3.7868229614245e-34,1.17694575335649e-36,355.924663777889,-12.6460150962508
"CCDC107","CCDC107",-0.669300920805543,3.85185283355565e-34,1.20747737729017e-36,1201.4052795301,-12.6440021772902
"ANAPC16","ANAPC16",-0.671530336029093,4.75873735839527e-34,1.51726749095474e-36,3127.64248042988,-12.6260383618405
"PHYHD1","PHYHD1",-0.977019704285781,5.44352981267548e-34,1.75019043892789e-36,359.65132197045,-12.6147920343397
"C1orf123","C1orf123",-0.6121927954187,5.73090556498448e-34,1.85794168036632e-36,1856.30034243903,-12.6100843055451
"C2orf76","C2orf76",-0.824567925690043,6.40272218067786e-34,2.11005232222323e-36,319.652819701859,-12.6000520457387
"TMEM14C","TMEM14C",-0.58344910917441,7.0541894996834e-34,2.34364734335595e-36,3973.58621491755,-12.5917679263033
"MIR193BHG","MIR193BHG",-1.53193447680015,9.22808121690955e-34,3.11533969222893e-36,192.924413063685,-12.5692836149905
"AC068888.1","AC068888.1",-1.24777000099283,1.05477828373177e-33,3.60169959245457e-36,360.342325117443,-12.5578087083383
"CMC4","CMC4",-0.858481125153365,1.05477828373177e-33,3.61738392727451e-36,536.424382823758,-12.5574648376759
"OSCP1","OSCP1",-0.608011445747175,1.93761454752179e-33,6.90466293760946e-36,181.77139546738,-12.5062029192594
"GTF2H5","GTF2H5",-0.770167480088264,2.28126422663032e-33,8.19037607824835e-36,1306.22644082856,-12.4926270675769
"PXMP2","PXMP2",-0.961152799334477,2.41744876568057e-33,8.80885866978961e-36,350.022968618565,-12.4868351020809
"C6orf226","C6orf226",-0.829841813017173,2.49787056334071e-33,9.23575644350717e-36,272.011707566038,-12.4830684320021
"CIB2","CIB2",-1.14916787489538,2.66269220074485e-33,9.91651839089928e-36,201.325952348419,-12.4774057761322
"BCL7C","BCL7C",-0.763566056594927,2.71327742722574e-33,1.01776073684217e-35,1995.26413288915,-12.4753359254736
"CRYAB","CRYAB",-2.33972020231827,2.83886444072833e-33,1.07247511224364e-35,5853.34411104286,-12.4711642759444
"LYRM1","LYRM1",-0.805681975839259,4.44034861284302e-33,1.68938590955633e-35,671.715935055874,-12.4349063886986
"LARP6","LARP6",-0.996487769661681,6.2754705559009e-33,2.45483669898329e-35,1192.5975777248,-12.4050094901214
"BOD1","BOD1",-0.587735775875361,6.49473811527267e-33,2.55801115383298e-35,1195.81707182721,-12.4017114105557
"ADIRF-AS1","ADIRF-AS1",-1.18473327083217,8.43855729760835e-33,3.4366495438107e-35,208.727748683855,-12.3780323982266
"ZNF32","ZNF32",-0.672231327399081,8.61706808961889e-33,3.53243688265062e-35,929.331614175672,-12.3758254786189
"SAP18","SAP18",-0.513445565462402,8.86264088194415e-33,3.65685152806419e-35,5733.73795319075,-12.3730461349649
"TOMM7","TOMM7",-1.08653793274901,9.97250056785532e-33,4.16823430213388e-35,4984.07181829612,-12.3625308731148
"PEBP1","PEBP1",-0.577274749193499,1.10861760013975e-32,4.69312704825657e-35,8925.20321387201,-12.3529947851564
"MANBAL","MANBAL",-0.536682072993932,1.20658797390455e-32,5.17252299720624e-35,1698.92892644434,-12.3451694391395
"FIS1","FIS1",-0.720980116381917,1.33486393869221e-32,5.7581945215938e-35,4426.92750508375,-12.3365336874365
"CHADL","CHADL",-1.20179514356689,1.3783383773939e-32,5.98265994528338e-35,73.4414189943007,-12.3334534454331
"OTUD6B-AS1","OTUD6B-AS1",-0.598329730101121,3.2510412976136e-32,1.44595251025871e-34,835.870752329453,-12.2621590221942
"FGF14-AS2","FGF14-AS2",-1.16213846550379,3.29154961272463e-32,1.47278832174534e-34,152.281050212134,-12.2606690481607
"SMIM8","SMIM8",-0.579351287156766,3.98193746195167e-32,1.80303681662737e-34,257.757625642494,-12.2442647309195
"PITPNA-AS1","PITPNA-AS1",-1.34113117993232,4.69620182164713e-32,2.16420628921391e-34,78.6260089142721,-12.2294418309858
"UQCC3","UQCC3",-0.738470104505899,5.30770407194666e-32,2.46023311214739e-34,723.556822364865,-12.2190230858064
"ECI1","ECI1",-0.794521555058615,7.87012460209688e-32,3.71122881324934e-34,1337.0046299583,-12.1855539757087
"PIN4","PIN4",-0.795319469467842,7.91656055233899e-32,3.7543370515875e-34,719.592178302955,-12.1846124622219
"TNNC1","TNNC1",-4.36127613307149,8.1917515507184e-32,3.92873972504513e-34,593.816916446347,-12.1809099334818
"PDE11A","PDE11A",-2.96138721037065,1.32387233181835e-31,6.56207650473958e-34,106.801062269539,-12.1390029414465
"LINC02001","LINC02001",-0.854871428670312,1.45943869301375e-31,7.31224809349656e-34,197.666698863816,-12.1301420566336
"AC091271.1","AC091271.1",-1.04797646106462,1.46310634208843e-31,7.3698253707533e-34,42.2545754065421,-12.1294997559394
"TMEM14B","TMEM14B",-0.691306186553619,1.4995830157807e-31,7.59374085637682e-34,2414.420166134,-12.1270483878389
"NQO1","NQO1",-1.20081067725727,1.52345530229341e-31,7.79626403927981e-34,906.004813119001,-12.1248922845406
"PLA2G16","PLA2G16",-1.62713601077974,2.85352660263512e-31,1.48322525228736e-33,2799.83432816127,-12.072087965246
"NFKBIL1","NFKBIL1",-0.551928588540802,3.23750458445069e-31,1.7001604869714e-33,739.019474404233,-12.0608514669943
"SBDS","SBDS",-0.635374519507082,3.37631805310895e-31,1.78210394786717e-33,4659.45308004672,-12.0569742713146
"MNAT1","MNAT1",-0.607684826241192,3.57404184895576e-31,1.89604342119669e-33,362.149797223271,-12.051867708376
"SETMAR","SETMAR",-0.579822618581669,3.71559008317968e-31,2.00100100934843e-33,399.605249935007,-12.0474265333022
"FAM149A","FAM149A",-1.11705988378054,3.78415624306382e-31,2.05039268538455e-33,382.07983056077,-12.0454160524894
"PQLC2L","PQLC2L",-1.9011348401319,3.94100189467271e-31,2.15407225173012e-33,62.0638720407943,-12.0413478017098
"AP002748.3","AP002748.3",-0.904597762789909,4.05643194236459e-31,2.23890089255179e-33,59.8853889196341,-12.0381613726448
"LOH12CR2","LOH12CR2",-0.959343752945286,4.46805878340742e-31,2.47806491483893e-33,34.7831426477398,-12.0297845789562
"FAHD2CP","FAHD2CP",-0.893666643615598,4.62313836918943e-31,2.57646164775447e-33,83.2571240278647,-12.0265691892339
"AC133552.5","AC133552.5",-1.32639788260646,4.67043577003319e-31,2.61533391189598e-33,43.6367541333499,-12.0253324212557
"AC006333.2","AC006333.2",-0.771788494447521,5.08785456544015e-31,2.87274778742826e-33,199.988362216451,-12.0175762342196
"ISCA1","ISCA1",-0.536285481242912,6.19924222349934e-31,3.53786832142475e-33,1777.30110179295,-12.0003524030756
"LRRC75A-AS1","LRRC75A-AS1",-0.962746039564423,8.51208413554185e-31,4.99463179723941e-33,9850.00964630951,-11.9717785990497
"SLC25A26","SLC25A26",-0.589492695250661,1.09153329264211e-30,6.49252179531516e-33,862.118687600401,-11.9500000245788
"BCYRN1","BCYRN1",-1.50370404413617,1.11904593390157e-30,6.71613453350352e-33,439.805592544361,-11.9471855184318
"CYB5A","CYB5A",-1.03271056922109,1.13259854014802e-30,6.82781854441779e-33,1708.76027977498,-11.9458144685495
"SNTA1","SNTA1",-1.51596202985683,1.38816987004809e-30,8.40571204433907e-33,1403.37705491689,-11.9285174897462
"RAB40B","RAB40B",-0.841449959556182,1.45189158915437e-30,8.83046354092764e-33,501.760397731455,-11.9244126250148
"MRPL46","MRPL46",-0.599505174433766,1.61774950316883e-30,9.96925182136567e-33,508.54750471561,-11.914306237233
"IRX6","IRX6",-2.86136190009457,1.73910550118168e-30,1.07636945254392e-32,223.994694180409,-11.907913556042
"NDRG2","NDRG2",-1.67990730064821,1.77609789607638e-30,1.10402355622463e-32,3582.24563505537,-11.9057977788855
"APOPT1","APOPT1",-0.783140847526675,1.95116275490156e-30,1.21807175707222e-32,910.58418971109,-11.8975949160022
"AC011239.2","AC011239.2",-2.0356932947575,2.24643948975373e-30,1.40842601238478e-32,50.3470515673932,-11.8854688157209
"ECSIT","ECSIT",-0.711056033821475,2.66828606909593e-30,1.69435414724362e-32,1303.4996694964,-11.8700159059515
"SLC2A4","SLC2A4",-2.76039185439013,3.56821345618303e-30,2.28492622786953e-32,427.672836735489,-11.8449727466268
"DDAH2","DDAH2",-0.632704248115696,4.25027526585074e-30,2.77862756173828e-32,5300.05385159062,-11.8285615053638
"AL451085.2","AL451085.2",-1.08661628808676,4.26436209949887e-30,2.79926242364553e-32,50.4400072855671,-11.8279403610382
"COPRS","COPRS",-0.714350111919777,5.20696762602795e-30,3.4877740441738e-32,1478.42656637261,-11.809464045504
"TPRG1","TPRG1",-1.54550944108016,5.83986400475785e-30,3.95864639285089e-32,372.167764600074,-11.7988111314747
"ATP23","ATP23",-0.881105840605768,5.94006679656324e-30,4.04248577640346e-32,295.631424318168,-11.7970472444822
"MESP1","MESP1",-2.28078936982536,6.79040231119177e-30,4.65756501799184e-32,106.317226492749,-11.7851199697808
"PIR","PIR",-0.970267530964336,6.92692972790252e-30,4.76976915057993e-32,376.628207275848,-11.7831141109773
"DHRS12","DHRS12",-0.712355868658317,7.81026135222956e-30,5.39894282044644e-32,431.484536910704,-11.772668209188
"NFU1","NFU1",-0.678415621088871,7.85573720307914e-30,5.45142656163089e-32,1097.88138661004,-11.7718522383173
"MPST","MPST",-0.787934314305725,8.42434699234076e-30,5.95886613074501e-32,1665.72483214996,-11.7643426424831
"NDUFA5","NDUFA5",-0.570833377982283,8.61476929533225e-30,6.11664084683184e-32,2399.31912923312,-11.7621367922717
"RPL35A","RPL35A",-1.08765861401087,9.29536576228513e-30,6.62478175057698e-32,23885.3227143524,-11.7553980514674
"EIF3J-DT","EIF3J-DT",-0.638797434442485,1.09813134441044e-29,7.8557744275001e-32,282.982048363475,-11.7409939239688
"ALDH1L1","ALDH1L1",-3.05741816380645,1.17867705516357e-29,8.46356002421659e-32,411.748173270043,-11.734690250559
"MPC2","MPC2",-0.681948078747741,1.24142823807182e-29,8.94741033789669e-32,2269.74293056926,-11.729985402975
"RPL29","RPL29",-1.07984838718299,1.24530755855639e-29,9.00873565389239e-32,31569.6775449828,-11.7294072131476
"C9orf24","C9orf24",-1.48776450537866,1.30672744908097e-29,9.4880673767099e-32,12.3677703421828,-11.725018173423
"RPL37","RPL37",-1.08132192110363,1.38926198944955e-29,1.02362362912581e-31,22484.6863964027,-11.7185892729307
"SNHG6","SNHG6",-0.992762544619209,1.77911125773833e-29,1.34423646191948e-31,2736.17054495319,-11.6954808455159
"FAHD2B","FAHD2B",-0.807490602856431,1.77911125773833e-29,1.34224343603101e-31,288.913668913508,-11.6956068018581
"CHPT1","CHPT1",-0.666505557784619,1.94785302066485e-29,1.48216986273563e-31,1546.59838952873,-11.687185685572
"AKTIP","AKTIP",-0.652666116046396,1.95804592413286e-29,1.49517211472247e-31,1170.03211912368,-11.6864436872601
"LIPE-AS1","LIPE-AS1",-0.990341301468846,1.97620730435208e-29,1.51433509912037e-31,64.9454629757179,-11.6853617119815
"NUDT7","NUDT7",-0.83080823382651,2.0696903010559e-29,1.59151492753274e-31,175.330593575572,-11.6811374224714
"MGST3","MGST3",-0.741275467201754,2.08593206356869e-29,1.60959310427292e-31,5552.1988953595,-11.6801773702704
"SYF2","SYF2",-0.512794702385105,2.12108889585442e-29,1.64240465906258e-31,2727.4148597412,-11.6784619273156
"NOP14-AS1","NOP14-AS1",-0.526201609673091,2.67024168396593e-29,2.08193427654284e-31,400.055206108906,-11.6582850533982
"C15orf61","C15orf61",-0.969348774969725,2.89786198784061e-29,2.26716957492554e-31,304.405381118429,-11.6510243805021
"THOC7","THOC7",-0.612857653408942,3.30639225126199e-29,2.59564592776509e-31,1547.17014345941,-11.6394894867052
"S100B","S100B",-2.04475338440065,3.58092163638943e-29,2.8207565337687e-31,733.12283915747,-11.6323934916207
"LYRM9","LYRM9",-0.697718391632345,4.54188362613189e-29,3.61423100222697e-31,501.990578580829,-11.6112196656013
"MPC1","MPC1",-0.706629358981622,5.76177097957081e-29,4.63127640830384e-31,1652.27341574288,-11.5900009093899
"RNASE4","RNASE4",-0.895980106283222,5.93892195013688e-29,4.8054937409676e-31,2303.65125343437,-11.5868375592776
"TP53TG1","TP53TG1",-0.945322313013623,6.06692708140579e-29,4.92532461395374e-31,493.976787796739,-11.5847271404351
"RPL22","RPL22",-0.792169913438662,6.26745986108421e-29,5.10491599756076e-31,18795.8966357463,-11.5816578103125
"COX20","COX20",-0.568612969537884,6.36352022239146e-29,5.20020809642686e-31,1800.34288020715,-11.5800724605217
"LINC00882","LINC00882",-1.15421502008932,7.79297624574669e-29,6.43098540763063e-31,56.2380826068485,-11.5618478022088
"SLC29A4","SLC29A4",-2.21065995880225,8.25742309262996e-29,6.8585085837561e-31,337.116493631102,-11.5563204650806
"ZNF541","ZNF541",-1.5915449292802,9.15592345509493e-29,7.62932292295507e-31,49.3822841764282,-11.5471678875873
"NUDT8","NUDT8",-1.13455395622281,9.25406363224551e-29,7.76068889663972e-31,173.31047222933,-11.545700185177
"YBX2","YBX2",-2.69671932270533,1.05088363749725e-28,8.92559850726438e-31,38.6309223460237,-11.5336699719971
"COMMD6","COMMD6",-1.0051477230984,1.12694587845429e-28,9.63201605516483e-31,2420.53678349251,-11.527112629949
"ETNK2","ETNK2",-1.07573853946922,1.27135787430436e-28,1.0968497589315e-30,272.194961510833,-11.5159181602609
"AKR1C2","AKR1C2",-1.58724100981035,1.27605262840907e-28,1.10431904985164e-30,6177.13421339737,-11.5153331617987
"RXRG","RXRG",-2.18079920841137,1.30726073177413e-28,1.13482966828717e-30,114.65692734063,-11.5129836560161
"LRTOMT","LRTOMT",-0.609342001669454,1.42403361683107e-28,1.24001534032661e-30,217.259814712208,-11.5053387368388
"RPS20","RPS20",-1.00208264573902,1.50928171386838e-28,1.31829123789913e-30,38953.4237291636,-11.5000564885247
"AC064836.3","AC064836.3",-0.954800190257009,1.5857368216917e-28,1.39781747002269e-30,32.3673136708494,-11.4949995513778
"TMEM220-AS1","TMEM220-AS1",-0.797553675956907,1.58856255095532e-28,1.40456458970408e-30,46.0186676088092,-11.4945837423449
"RPL11","RPL11",-1.04794176033808,1.76972172878289e-28,1.57896561285187e-30,36037.637509626,-11.4844723259048
"C12orf57","C12orf57",-0.960809582400743,1.87148148468716e-28,1.67978537998071e-30,4585.88375795734,-11.4791215198267
"GLYAT","GLYAT",-2.40796693779692,2.0670495273421e-28,1.87193617941117e-30,147.309477267232,-11.4697526327007
"TIMP4","TIMP4",-2.03190040739862,2.2014130883992e-28,2.00541341814894e-30,1469.22805861469,-11.4637906550504
"BTF3","BTF3",-0.769177027179992,2.37611048495074e-28,2.17092322527183e-30,15905.6417454696,-11.4569224750983
"LINC00526","LINC00526",-0.715711626368581,2.38532092035511e-28,2.18572932176258e-30,128.566689552363,-11.4563336118128
"AC010226.1","AC010226.1",-1.07995094448598,2.69373709794866e-28,2.50442561688017e-30,97.5392783757671,-11.4445354016956
"OSER1-DT","OSER1-DT",-0.765612143334904,2.90396791092208e-28,2.71544302685155e-30,255.113120029971,-11.4375175572553
"LINC01091","LINC01091",-1.39718669620949,2.94065528886266e-28,2.75762760523519e-30,40.090164527169,-11.4361797430135
"GPX4","GPX4",-0.975870248620219,2.94230027997992e-28,2.76705355484005e-30,13054.8740222945,-11.4358835918537
"MOB2","MOB2",-0.503331899381667,3.64864276390842e-28,3.44110133937723e-30,1521.08847660388,-11.4169471426098
"SERP2","SERP2",-0.950746859345644,3.84956566378646e-28,3.64090957135445e-30,85.0067041759075,-11.4120394901241
"RPL37A","RPL37A",-1.02148572925854,4.0301785932831e-28,3.82253093808702e-30,31434.7414195225,-11.4078051403063
"RPS24","RPS24",-0.953001039871169,4.94672893745822e-28,4.70511152050389e-30,28143.240268382,-11.3897177827112
"AC018521.5","AC018521.5",-0.973873860429968,5.17130475823837e-28,4.96028482021632e-30,253.48008620712,-11.3851148525575
"RPL31","RPL31",-1.06776459553255,5.42022727363017e-28,5.21357230456617e-30,27884.136518235,-11.3807727126841
"SELENOW","SELENOW",-0.86757617674675,6.07238147916592e-28,5.87340169326929e-30,6951.33629020045,-11.3703760203384
"AL050341.2","AL050341.2",-0.806180919286162,8.50923821436498e-28,8.41279881333408e-30,142.08952202879,-11.3389708252984
"HCFC1R1","HCFC1R1",-0.870031484204567,8.53347348671432e-28,8.45962326202154e-30,2177.32959692469,-11.3384850366701
"FBXO27","FBXO27",-1.73302079967615,8.77160724126007e-28,8.74269992698536e-30,218.106567105455,-11.3356038547551
"SPX","SPX",-2.79495702796167,9.30717486504928e-28,9.30143939303748e-30,113.003488542596,-11.3301790603693
"RAB30-AS1","RAB30-AS1",-0.818067152347086,9.74811720735395e-28,9.76822826554772e-30,177.3324364964,-11.3258894410175
"RPL32","RPL32",-1.02228758095228,1.00245548025246e-27,1.00720950913558e-29,25941.8980220677,-11.3232049940652
"RPL7","RPL7",-0.842213934742011,1.01084467736475e-27,1.01834686035192e-29,43185.6907546649,-11.3222411712766
"RBP7","RBP7",-1.71600067680217,1.01636659097068e-27,1.0266329201724e-29,388.605033895913,-11.3215308607018
"NENF","NENF",-0.887637111938242,1.12763424303681e-27,1.14808834325748e-29,2639.17362068104,-11.3117257837671
"RPL30","RPL30",-1.0474566537073,1.15836480900056e-27,1.18247995131477e-29,28871.3862194338,-11.3091361279553
"CWC15","CWC15",-0.632002727671837,1.22786317727763e-27,1.26329464425317e-29,1707.8976258877,-11.3033336884686
"ANGPTL8","ANGPTL8",-3.02013032189639,1.26553486855672e-27,1.31546288829259e-29,43.9504968565825,-11.2997805628018
"C11orf52","C11orf52",-1.51961644907159,1.35187472641081e-27,1.41261726897681e-29,52.6067642143652,-11.293521197506
"ATP5ME","ATP5ME",-0.954380953812084,1.36579776684504e-27,1.43082530031458e-29,2201.42390710094,-11.292395800813
"AL163636.2","AL163636.2",-1.15208576159842,1.49225605135412e-27,1.56730266090833e-29,520.635584836838,-11.2843870481887
"SERGEF","SERGEF",-0.634661289363907,1.68496623307918e-27,1.78776258151637e-29,630.139323287817,-11.2728078001823
"TCEAL4","TCEAL4",-0.514815724382054,1.70726890281817e-27,1.8160001993913e-29,2305.85087398984,-11.2714282039908
"DMAC1","DMAC1",-0.651063466126983,1.74687842607149e-27,1.86281277918831e-29,1354.848871272,-11.2691873258579
"PSMG4","PSMG4",-0.710478051047403,1.78624016177486e-27,1.90957271534488e-29,509.135100129918,-11.267004073317
"PDLIM2","PDLIM2",-0.776944077398169,1.89907342865866e-27,2.03528486848181e-29,2104.94090852041,-11.2613875837755
"FAM219B","FAM219B",-0.643211119507559,1.97177038320988e-27,2.13432798761298e-29,1340.68071522375,-11.2571999529346
"BDNF-AS","BDNF-AS",-0.819294757551251,2.3320119837307e-27,2.53676517266743e-29,66.5356941285185,-11.2419634683586
"FAM228B","FAM228B",-0.695784552758288,2.47164190898682e-27,2.70189936196614e-29,365.398946129379,-11.2363956743895
"PRDX6","PRDX6",-0.634194221370668,2.49341065116528e-27,2.73237670156901e-29,5957.29100484708,-11.2354050989687
"SERTAD4-AS1","SERTAD4-AS1",-1.31860382078944,2.54752869334701e-27,2.79850699105718e-29,169.720425691487,-11.2332929074921
"RPL26","RPL26",-1.04112561871714,2.57776332628276e-27,2.83862692469044e-29,29380.6966933921,-11.2320354884878
"EMD","EMD",-0.509448838215469,2.83514379581527e-27,3.13724616904243e-29,1927.57168879247,-11.2231957096228
"YAE1","YAE1",-0.539300447848783,2.86213706864866e-27,3.17478430571107e-29,336.73864051455,-11.222144086175
"POLR2K","POLR2K",-0.674569400459546,2.88143998627944e-27,3.20391606865999e-29,1846.67954232639,-11.2213364337012
"SDHAF4","SDHAF4",-0.676556013212663,2.88491439090359e-27,3.21550889964872e-29,199.553522444401,-11.2210170577077
"MAP1LC3A","MAP1LC3A",-0.790847953610907,2.96332240844248e-27,3.31628537913164e-29,890.926579523347,-11.2182879060921
"PRDX2","PRDX2",-0.725466074893633,3.01008738568128e-27,3.37922089489178e-29,4229.90899326985,-11.2166249706347
"FAM166B","FAM166B",-2.69048367495374,3.10340065402146e-27,3.51723729778174e-29,66.6707583962859,-11.2130832684845
"MGST1","MGST1",-2.16272773101882,3.10340065402146e-27,3.5122426520877e-29,2496.02395755724,-11.213209015054
"RPL24","RPL24",-0.921775500353856,3.42779949682773e-27,3.89407868246111e-29,25777.2887232277,-11.2040732271647
"CHCHD6","CHCHD6",-0.688774125289212,3.72807314442648e-27,4.25517552052537e-29,306.362153721192,-11.1962172360144
"NDUFB7","NDUFB7",-0.802566623383438,3.92485564508305e-27,4.50081241083392e-29,3461.59612185985,-11.1912426367046
