"Fibroid","Myeloid","Lymphoid","IFN_high","Vascular","Muscle","sample_id","cluster_bio"
0.204859253375649,0.0814901641639737,-0.209228015305193,-0.282100187864992,-1.74532027668807,-0.141373626198054,"STRAPPAT00016-baseline","IFN-high"
-1.55724656557192,0.376905603035235,0.486750449405647,1.50778068444069,-0.934917833459382,-0.298944682193918,"STRAPPAT00015-baseline","IFN-high"
0.325883480320067,0.377129745003488,0.4459934307097,0.81250906839129,-1.45364804354169,-0.13528555200764,"STRAPPAT00014-baseline","IFN-high"
-0.314345834954674,0.0857884456370045,0.378175925233188,0.106281613467625,-1.09956541560729,-0.27625587580896,"STRAPPAT00013-baseline","IFN-high"
0.214451842547712,-1.12209530779424,-1.42513339973564,-1.51856690694055,0.0356780404590849,0.017021173960094,"STRAPPAT00012-baseline","IFN-high"
0.749035542771457,0.489616791654875,0.266490368868477,0.673785053395138,-0.460555462430641,-0.280095835167125,"STRAPPAT00011-baseline","Lymphoid"
-0.160634883919017,-0.860105192256715,-0.77983772318256,-0.897466603114456,1.52371794760167,-0.213807611505524,"STRAPPAT00062-baseline","Vascular"
0.430299329150928,1.12681197970322,1.05902275340901,0.928836927385583,-0.727108879321705,-0.314552767002477,"STRAPPAT00010-baseline","Lymphoid"
-0.182294638921771,-0.0199340835514834,0.58045538462417,0.417770683992872,-0.799201983355236,-0.157913013555008,"STRAPPAT00009-baseline","IFN-high"
0.432570789352582,-0.639668833340592,-0.644165412310665,-0.923249372557545,-0.148113362195252,-0.160609253423821,"STRAPPAT00008-baseline","Vascular"
-1.36498218258444,-2.07277678086849,-2.26063808017222,-0.680432829426291,0.130686568017255,7.39237887283557,"STRAPPAT00007-baseline","Myeloid"
0.424195747353822,1.10506266686891,1.04228498110667,1.32896062282929,-0.301912205297837,-0.335501410541158,"STRAPPAT00035-baseline","Lymphoid"
-0.592449419987679,-0.0741482884069105,0.0790489408075162,0.38320683362955,-1.02915999311034,-0.293019977508179,"STRAPPAT00034-baseline","IFN-high"
-0.348825584860671,-1.93205186677612,-1.64416370481319,-0.658234585064891,0.43417415579805,-0.169834611168924,"STRAPPAT00033-baseline","Fibroid"
-0.809229752926934,-0.608460826375242,0.819922270482532,0.599786735071377,0.24992471336551,-0.191624135810038,"STRAPPAT00032-baseline","IFN-high"
0.875963834718467,0.786100776521334,0.48951000587396,0.448565253333325,-0.911928028847669,-0.102889542497068,"STRAPPAT00031-baseline","Lymphoid"
0.029977117640121,1.59275666107788,1.41570554951166,1.35426328440292,-1.27959862618656,2.28763345193876,"STRAPPAT00030-baseline","Lymphoid"
